ID,orig_ID,orig_source,number,volume,title,journal,author,grobid-version,file,ENTRYTYPE,doi,year,note
P_0000000831,0000000831,pdf,4,31,DISPOSITIONAL FACTORS IN INTERNET USE: PERSONALITY VERSUS COGNITIVE STYLE 1,MIS Quarterly,"Mcelroy, James C and Hendrickson, Anthony R and Townsend, Anthony M and Demarie, Samuel M",lfoppiano/grobid:0.8.1,data/pdfs/31_4/McElroyHendricksonTownsendEtAl2007.pdf,article,,,
P_0000000832,0000000832,pdf,4,15,Information Systems Management Issues for the 1990s,MIS Quarterly,"Niederman, Fred and Brancheau, James C and Wetherbe, James C",lfoppiano/grobid:0.8.1,data/pdfs/15_4/NiedermanBrancheauWetherbe1991.pdf,article,,,
P_0000000833,0000000833,pdf,3,39,EDITOR'S COMMENTS Inflection Point: Looking Back or Looking Forward?,MIS Quarterly,"Goes, Paulo B and Head, Management",lfoppiano/grobid:0.8.1,data/pdfs/39_3/Goes2015a.pdf,article,,,
P_0000000834,0000000834,pdf,1,3,CRYPTOGRAPHIC PROTECTION OF COMPUTER-BASED DATA FILES*,MIS Quarterly,"Murray, Thomas J",lfoppiano/grobid:0.8.1,data/pdfs/3_1/Murray1979.pdf,article,,,
P_0000000835,0000000835,pdf,3,43,THE SOCIOTECHNICAL AXIS OF COHESION FOR THE IS DISCIPLINE: ITS HISTORICAL LEGACY AND ITS CONTINUED RELEVANCE 1,MIS Quarterly,"Sarker, Suprateek and Chatterjee, Sutirtha and Xiao, Xiao and Elbanna, Amany",lfoppiano/grobid:0.8.1,data/pdfs/43_3/SarkerChatterjeeXiaoEtAl2019.pdf,article,10.25300/MISQ/2019/13747,,
P_0000000836,0000000836,pdf,3,38,SPECIAL ISSUE: SOCIOMATERIALITY OF IS & ORGANIZING TOWARD GENERALIZABLE SOCIOMATERIAL INQUIRY: A COMPUTATIONAL APPROACH FOR ZOOMING IN AND OUT OF SOCIOMATERIAL ROUTINES 1,MIS Quarterly,"Gaskin, James and Berente, Nicholas and Lyytinen, Kalle and Yoo, Youngjin",lfoppiano/grobid:0.8.1,data/pdfs/38_3/GaskinBerenteLyytinenEtAl2014.pdf,article,,,
P_0000000837,0000000837,pdf,4,44,"THE IMPACT OF DIGITIZATION ON CONTENT MARKETS: PRICES, PROFIT, AND SOCIAL WELFARE 1",MIS Quarterly,"Shivendu, Shivendu and Zhang, Alan",lfoppiano/grobid:0.8.1,data/pdfs/44_4/ShivenduZhang2020.pdf,article,10.25300/MISQ/2020/14635,,
P_0000000838,0000000838,pdf,3,13,Understanding the Information Content in MIS Management Tools 1,MIS Quarterly,"Kydd, Christine T",lfoppiano/grobid:0.8.1,data/pdfs/13_3/Kydd1989.pdf,article,,,
P_0000000839,0000000839,pdf,4,38,INFORMATION DISCOVERY AND THE LONG TAIL OF MOTION PICTURE CONTENT 1,MIS Quarterly,"Kumar, Anuj and Smith, Michael D and Telang, Rahul",lfoppiano/grobid:0.8.1,data/pdfs/38_4/KumarSmithTelang2014.pdf,article,,,
P_0000000840,0000000840,pdf,4,45,INVESTIGATING THE NATURE OF CHANGE IN FACTORS AFFECTING GENDER EQUITY IN THE IT SECTOR: A LONGITUDINAL STUDY OF WOMEN IN IRELAND 1,MIS Quarterly,"Trauth, Eileen and Connolly, Regina",lfoppiano/grobid:0.8.1,data/pdfs/45_4/TrauthConnolly2021.pdf,article,10.25300/MISQ/2022/15964,,
P_0000000841,0000000841,pdf,3,5,"The Golden Scope Syndrome, the Availability Effect, and MIS",MIS Quarterly,"Young Background, Lawrence F",lfoppiano/grobid:0.8.1,data/pdfs/5_3/Young1981.pdf,article,,,
P_0000000842,0000000842,pdf,1,15,Decisional Guidance for Computer-Based Decision Support 1,MIS Quarterly,"Silver, Mark S and Angeles, Los and California",lfoppiano/grobid:0.8.1,data/pdfs/15_1/Silver1991.pdf,article,,,
P_0000000843,0000000843,pdf,2,26,Weber/Editor's Comments,MIS Quarterly,"Weber, Ron",lfoppiano/grobid:0.8.1,data/pdfs/26_2/Weber2002a.pdf,article,,,
P_0000000844,0000000844,pdf,4,43,THE ROLE OF AFFORDANCES IN THE DEINSTITUTIONALIZATION OF A DYSFUNCTIONAL HEALTH MANAGEMENT INFORMATION SYSTEM IN KENYA: AN IDENTITY WORK PERSPECTIVE 1,MIS Quarterly,"Bernardi, Roberta and Sarker, Suprateek and Sahay, Sundeep",lfoppiano/grobid:0.8.1,data/pdfs/43_4/BernardiSarkerSahay2019.pdf,article,10.25300/MISQ/2019/14187,,
P_0000000845,0000000845,pdf,1,27,Weber/Editor's Comments,MIS Quarterly,"Weber, Ron",lfoppiano/grobid:0.8.1,data/pdfs/27_1/Weber2003.pdf,article,,,
P_0000000846,0000000846,pdf,3,7,The Impact of Information Management on the Organization: Two Scenarios,MIS Quarterly,"Power, Daniel J",lfoppiano/grobid:0.8.1,data/pdfs/7_3/Power1983.pdf,article,,,
P_0000000847,0000000847,pdf,1,44,CASCADING FEEDBACK: A LONGITUDINAL STUDY OF A FEEDBACK ECOSYSTEM FOR TELEMONITORING PATIENTS WITH CHRONIC DISEASE 1,MIS Quarterly,"Brohman, Kathryn and Addas, Shamel and Dixon, Jeff and Pinsonneault, Alain and Bardhan, Indranil and Chen, Hsinchun and Karahanna, Elena",lfoppiano/grobid:0.8.1,data/pdfs/44_1/BrohmanAddasDixonEtAl2020.pdf,article,10.25300/MISQ/2020/15089,,
P_0000000848,0000000848,pdf,,30,,MIS Quarterly,"Hanseth, Ole and Jacucci, Edoardo and Grisot, Miria and Aanestad, Margunn",lfoppiano/grobid:0.8.1,data/pdfs/30_SI/HansethJacucciGrisotEtAl2006.pdf,article,,,
P_0000000849,0000000849,pdf,2,11,"A Comparison of Judgement, Skills, and Prompting Effects Between Auditors and Systems Analysts",MIS Quarterly,"Grabski, Severin V and Reneau, J. Hal and West, Stephen G and Professor",lfoppiano/grobid:0.8.1,data/pdfs/11_2/GrabskiReneauWest1987.pdf,article,,,
P_0000000850,0000000850,pdf,2,36,UNDERSTANDING USER REVISIONS WHEN USING INFORMATION SYSTEM FEATURES: ADAPTIVE SYSTEM USE AND TRIGGERS 1,MIS Quarterly,"Sun, Heshan",lfoppiano/grobid:0.8.1,data/pdfs/36_2/Sun2012.pdf,article,,,
P_0000000851,0000000851,pdf,4,41,A NOMOLOGICAL NETWORK OF KNOWLEDGE MANAGEMENT SYSTEM USE: ANTECEDENTS AND CONSEQUENCES 1,MIS Quarterly,"Zhang, Xiaojun and Venkatesh, Viswanath",lfoppiano/grobid:0.8.1,data/pdfs/41_4/ZhangVenkatesh2017.pdf,article,,,
P_0000000852,0000000852,pdf,2,42,IDENTITY MANAGEMENT AND TRADABLE REPUTATION 1,MIS Quarterly,"Xu, Hong and Chen, Jianqing and Whinston, Andrew B",lfoppiano/grobid:0.8.1,data/pdfs/42_2/XuChenWhinston2018.pdf,article,10.25300/MISQ/2018/13634,,
P_0000000853,0000000853,pdf,2,34,EXPECTATION DISCONFIRMATION AND TECHNOLOGY ADOPTION: POLYNOMIAL MODELING AND RESPONSE SURFACE ANALYSIS 1,MIS Quarterly,"Venkatesh, Viswanath and Goyal, Sandeep",lfoppiano/grobid:0.8.1,data/pdfs/34_2/VenkateshGoyal2010.pdf,article,,,
P_0000000854,0000000854,pdf,3,41,INFORMATION TECHNOLOGY OUTSOURCING: ASSET TRANSFER AND THE ROLE OF CONTRACT 1,MIS Quarterly,"Chang, Young Bong and Gurbaxani, Vijay and Ravindran, Kiron",lfoppiano/grobid:0.8.1,data/pdfs/41_3/ChangGurbaxaniRavindran2017.pdf,article,,,
P_0000000855,0000000855,pdf,3,41,"REPEATED INTERACTIONS VERSUS SOCIAL TIES: QUANTIFYING THE ECONOMIC VALUE OF TRUST, FORGIVENESS, AND REPUTATION USING A FIELD EXPERIMENT 1",MIS Quarterly,"Bapna, Ravi and Qiu, Liangfei and Rice, Sarah and Hemingway, Ernest",lfoppiano/grobid:0.8.1,data/pdfs/41_3/BapnaQiuRice2017.pdf,article,,,
P_0000000856,0000000856,pdf,2,45,THE IMPACT OF SUBSCRIPTION RECIPROCITY ON CHARITABLE CONTENT CREATION AND SHARING: EVIDENCE FROM TWITTER ON GIVING TUESDAY 1,MIS Quarterly,"Tan, Jane and Lu, Yingda and Tan, Yong",lfoppiano/grobid:0.8.1,data/pdfs/45_2/TanLuTan2021.pdf,article,10.25300/MISQ/2021/14676,,
P_0000000857,0000000857,pdf,3,13,Technology Issues Facing Corporate Management in the 1990sl,MIS Quarterly,"Dixon, Paul J",lfoppiano/grobid:0.8.1,data/pdfs/13_3/DixonJohn1989.pdf,article,,,
P_0000000858,0000000858,pdf,2,6,Critical Success Factors of Chief MISlDP Executives,MIS Quarterly,"Martin, E.W.",lfoppiano/grobid:0.8.1,data/pdfs/6_2/Martin1982.pdf,article,,,
P_0000000859,0000000859,pdf,1,36,SPECIAL ISSUE: COCREATING IT VALUE VALUE COCREATION AND WEALTH SPILLOVER IN OPEN INNOVATION ALLIANCES 1,MIS Quarterly,"Han, Kunsoo and Oh, Wonseok and Shin, Kun and Chang, Ray M and Oh, Hyelim and Pinsonneault, Alain",lfoppiano/grobid:0.8.1,data/pdfs/36_1/HanOhImEtAl2012.pdf,article,,,
P_0000000860,0000000860,pdf,4,11,The Information Center Concept: A Normative Model and a Study of Six Installations,MIS Quarterly,"White, Clinton E and Mis and Christy, David P",lfoppiano/grobid:0.8.1,data/pdfs/11_4/WhiteChristy1987.pdf,article,,,
P_0000000861,0000000861,pdf,1,22,An Ounce of Preventative Research Design Is Worth a Ton of Statistical Analysis Cure 1,MIS Quarterly,"Massetti, Brenda and She, New York",lfoppiano/grobid:0.8.1,data/pdfs/22_1/Massetti1998.pdf,article,,,
P_0000000862,0000000862,pdf,4,14,The Marriage of Retail Marketing and Information Systems Technology: The Zellers Club Z Experience,MIS Quarterly,"Wightman, Kenneth R",lfoppiano/grobid:0.8.1,data/pdfs/14_4/Wightman1990.pdf,article,,,
P_0000000863,0000000863,pdf,2,38,PROACTIVE VERSUS REACTIVE SECURITY INVESTMENTS IN THE HEALTHCARE SECTOR 1,MIS Quarterly,"Kwon, Juhee and Johnson, M. Eric",lfoppiano/grobid:0.8.1,data/pdfs/38_2/KwonJohnson2014.pdf,article,,,
P_0000000864,0000000864,pdf,4,29,INTELLECTUAL PROPERTY RIGHTS AND CANNIBALIZATION IN INFORMATION TECHNOLOGY OUTSOURCING CONTRACTS 1,MIS Quarterly,"Walden, Eric A",lfoppiano/grobid:0.8.1,data/pdfs/29_4/Walden2005.pdf,article,,,
P_0000000865,0000000865,pdf,3,3,THE FINANCIAL PLANNING SYSTEM AT LOUISIANA NATIONAL BANK,MIS Quarterly,"Sprague, Ralph H and Ronald, L. and Olson",lfoppiano/grobid:0.8.1,data/pdfs/3_3/SpragueOlson1979.pdf,article,,,
P_0000000866,0000000866,pdf,1,15,Executive Information Requirements: Getting It Right,MIS Quarterly,"Wetherbe, James C",lfoppiano/grobid:0.8.1,data/pdfs/15_1/Wetherbe1991.pdf,article,,,
P_0000000867,0000000867,pdf,1,20,Issues and Concerns About Computer-Supported Meetings: The Facilitator's Perspective,MIS Quarterly,"Niederman, Fred and Beise, Catherine M and Beranek, Peggy M",lfoppiano/grobid:0.8.1,data/pdfs/20_1/NiedermanBeiseBeranek1996.pdf,article,,,
P_0000000868,0000000868,pdf,2,25,INTERPERSONAL CONFLICT AND ITS MANAGEMENT IN INFORMATION SYSTEM DEVELOPMENT 1,MIS Quarterly,"Barki, Henri and Hartwick, Jon",lfoppiano/grobid:0.8.1,data/pdfs/25_2/BarkiHartwick2001.pdf,article,,,
P_0000000869,0000000869,pdf,3,2,,MIS Quarterly,,lfoppiano/grobid:0.8.1,data/pdfs/2_3/HalbrechtThomas1978.pdf,article,,,
P_0000000870,0000000870,pdf,1,13,Rethinking the Concept of User Involvement,MIS Quarterly,"Barki, Henri and Hartwick, Jon",lfoppiano/grobid:0.8.1,data/pdfs/13_1/BarkiHartwick1989.pdf,article,,,
P_0000000871,0000000871,pdf,4,20,Risk Analysis in Prototyping Controlling Prototype Development Through Risk Analysis*,MIS Quarterly,"Baskerville, Richard L and Stage, Jan",lfoppiano/grobid:0.8.1,data/pdfs/20_4/BaskervilleStage1996.pdf,article,,,
P_0000000872,0000000872,pdf,4,11,Process Tracing Methods in Decision Support Systems Research: Exploring the Black Box,MIS Quarterly,"Todd, Peter and Benbasat, Izak",lfoppiano/grobid:0.8.1,data/pdfs/11_4/ToddBenbasat1987.pdf,article,,,
P_0000000873,0000000873,pdf,3,33,INVESTIGATING USER RESISTANCE TO INFORMATION SYSTEMS IMPLEMENTATION: A STATUS QUO BIAS PERSPECTIVE 1,MIS Quarterly,"Kim, Hee-Woong and Kankanhalli, Atreyi",lfoppiano/grobid:0.8.1,data/pdfs/33_3/KimKankanhalli2009.pdf,article,,,
P_0000000874,0000000874,pdf,1,41,HOW IS YOUR USER FEELING? INFERRING EMOTION THROUGH HUMAN-COMPUTER INTERACTION DEVICES 1,MIS Quarterly,"Hibbeln, Martin and Jenkins, Jeffrey L and Schneider, Christoph and Valacich, Joseph S and Weinmann, Markus",lfoppiano/grobid:0.8.1,data/pdfs/41_1/HibbelnJenkinsSchneiderEtAl2017.pdf,article,,,
P_0000000875,0000000875,pdf,4,36,DOES INFORMATION TECHNOLOGY INVESTMENT INFLUENCE A FIRM'S MARKET VALUE? A CASE OF NON-PUBLICLY TRADED HEALTHCARE FIRMS 1,MIS Quarterly,"Kohli, Rajiv and Devaraj, Sarv and Ow, Terence T",lfoppiano/grobid:0.8.1,data/pdfs/36_4/KohliDevarajOw2012.pdf,article,,,
P_0000000876,0000000876,pdf,2,17,A Keyword Classification Scheme for IS Research Literature: An Update,MIS Quarterly,"Barki, Henri and Rvard, Suzanne",lfoppiano/grobid:0.8.1,data/pdfs/17_2/BarkiRivardTalbot1993.pdf,article,,,
P_0000000877,0000000877,pdf,1,7,The Data Dictionary: An Evaluation from the EDP Audit Perspective,MIS Quarterly,"Vanecek, Michael T and Solomon, Ira and Mannino, Michael V",lfoppiano/grobid:0.8.1,data/pdfs/7_1/VanecekSolomonMannino1983.pdf,article,,,
P_0000000878,0000000878,pdf,3,29,Guest Editorial: A Valued Institution Builder: Gordon B. Davis,MIS Quarterly,"Davis, Gordon B",lfoppiano/grobid:0.8.1,data/pdfs/29_3/IvesOlsonWeber2005.pdf,article,,,
P_0000000879,0000000879,pdf,4,43,A TIME-BASED DYNAMIC SYNCHRONIZATION POLICY FOR CONSOLIDATED DATABASE SYSTEMS 1,MIS Quarterly,"Qu, Shawn and Jiang, Zhengrui",lfoppiano/grobid:0.8.1,data/pdfs/43_4/QuJiang2019.pdf,article,10.25300/MISQ/2019/14804,,
P_0000000880,0000000880,pdf,1,19,The Impact of Job Performance Evaluations on Career Advancement Prospects: An Examination of Gender Differences in the IS Workplace,MIS Quarterly,"Igbaria, Magid and Baroudi, Jack J",lfoppiano/grobid:0.8.1,data/pdfs/19_1/IgbariaBaroudi1995.pdf,article,,,
P_0000000881,0000000881,pdf,3,31,THE EFFECTS OF PRESENTATION FORMATS AND TASK COMPLEXITY ON ONLINE CONSUMERS' PRODUCT UNDERSTANDING 1,MIS Quarterly,"Jiang, Jack ) and Benbasat, Izak",lfoppiano/grobid:0.8.1,data/pdfs/31_3/JiangBenbasat2007.pdf,article,,,
P_0000000882,0000000882,pdf,4,32,USING COGNITIVE PRINCIPLES TO GUIDE CLASSIFICATION IN INFORMATION SYSTEMS MODELING 1,MIS Quarterly,"Parsons, Jeffrey and Wand, Yair",lfoppiano/grobid:0.8.1,data/pdfs/32_4/ParsonsWand2008.pdf,article,,,
P_0000000883,0000000883,pdf,2,20,Key Issues in Information Systems Management: 1994-95 SIM Delphi Results1,MIS Quarterly,"Brancheau, James C and Janz, Brian D and Wetherbe=, James C and Wetherbe",lfoppiano/grobid:0.8.1,data/pdfs/20_2/BrancheauJanzWetherbe1996.pdf,article,,,
P_0000000884,0000000884,pdf,2,34,Yoo/Computing in Everyday Life ISSUES AND OPINIONS COMPUTING IN EVERYDAY LIFE: A CALL FOR RESEARCH ON EXPERIENTIAL COMPUTING 1,MIS Quarterly,"Yoo, Youngjin",lfoppiano/grobid:0.8.1,data/pdfs/34_2/Yoo2010.pdf,article,,,
P_0000000885,0000000885,pdf,1,28,DESIGN SCIENCE IN INFORMATION SYSTEMS RESEARCH 1,MIS Quarterly,"Hevner, Alan R and March, Salvatore T and Park, Jinsoo and Ram, Sudha",lfoppiano/grobid:0.8.1,data/pdfs/28_1/HevnerMarchParkEtAl2004.pdf,article,,,
P_0000000886,0000000886,pdf,4,3,THE EXECUTIVE INTELLIGENCE SYSTEM AS A DESIGN STRATEGY,MIS Quarterly,"Fowler, F. Parker",lfoppiano/grobid:0.8.1,data/pdfs/3_4/Fowler1979.pdf,article,,,
P_0000000887,0000000887,pdf,4,18,Competing Through EDI at Brun Passot: Achievements in France and Ambitions for the Single European Market 1,MIS Quarterly,"Jelassi, Tawfik and Figon, Olivier",lfoppiano/grobid:0.8.1,data/pdfs/18_4/JelassiFigon1994.pdf,article,,,
P_0000000888,0000000888,pdf,3,4,,MIS Quarterly,"Dickson, Gary W",lfoppiano/grobid:0.8.1,data/pdfs/4_3/Dickson1980.pdf,article,,,
P_0000000889,0000000889,pdf,2,15,A Model for Measuring Information System Size,MIS Quarterly,"Wrigley, Clive D and Dexter, Albert S",lfoppiano/grobid:0.8.1,data/pdfs/15_2/WrigleyDexter1990.pdf,article,,,
P_0000000890,0000000890,pdf,2,37,REVEALING YOUR HAND: CAVEATS IN IMPLEMENTING DIGITAL BUSINESS STRATEGY 1,MIS Quarterly,"Grover, Varun and Kohli, Rajiv",lfoppiano/grobid:0.8.1,data/pdfs/37_2/GroverKohli2013.pdf,article,,,
P_0000000891,0000000891,pdf,1,36,THE CONSEQUENCES OF INFORMATION TECHNOLOGY CONTROL WEAKNESSES ON MANAGEMENT INFORMATION SYSTEMS: THE CASE OF SARBANES-OXLEY INTERNAL CONTROL REPORTS 1,MIS Quarterly,"Li, Chan and Peters, Gary F and Richardson, Vernon J and Walton, Sam M and Watson, Marcia Weidenmier",lfoppiano/grobid:0.8.1,data/pdfs/36_1/LiPetersRichardsonEtAl2012.pdf,article,,,
P_0000000892,0000000892,pdf,3,42,BOARD INDEPENDENCE AND FIRM PERFORMANCE IN THE IT INDUSTRY: THE MODERATING ROLE OF NEW ENTRY THREATS 1 Yang Pan,MIS Quarterly,"Ourso, E. J and Huang, Peng and Gopal, Anandasivam",lfoppiano/grobid:0.8.1,data/pdfs/42_3/PanHuangGopal2018.pdf,article,10.25300/MISQ/2018/14688,,
P_0000000893,0000000893,pdf,1,41,TRUST AND THE STRENGTH OF TIES IN ONLINE SOCIAL NETWORKS: AN EXPLORATORY FIELD EXPERIMENT 1,MIS Quarterly,"Bapna, Ravi and Gupta, Alok and Rice, Sarah and Sundararajan, Arun",lfoppiano/grobid:0.8.1,data/pdfs/41_1/BapnaGuptaRiceEtAl2017.pdf,article,,,
P_0000000894,0000000894,pdf,3,45,ASSESSING THE UNACQUAINTED: INFERRED REVIEWER PERSONALITY AND REVIEW HELPFULNESS 1,MIS Quarterly,"Liu, Angela Xia and Li, Yilin and Xu, Sean Xin",lfoppiano/grobid:0.8.1,data/pdfs/45_3/LiuLiXu2021.pdf,article,10.25300/MISQ/2021/14375,,
P_0000000895,0000000895,pdf,4,8,Evaluating Steering Committee An Evaluation of Data Processing Steering Committees,MIS Quarterly,"Drury, D. H",lfoppiano/grobid:0.8.1,data/pdfs/8_4/Drury1984.pdf,article,,,
P_0000000896,0000000896,pdf,1,30,EDITOR'S COMMENTS Necessary Changes,MIS Quarterly,"Saunders, Carol",lfoppiano/grobid:0.8.1,data/pdfs/30_1/Saunders2006a.pdf,article,,,
P_0000000897,0000000897,pdf,3,45,SPECIAL ISSUE: MANAGING AI STRATEGIC DIRECTIONS FOR AI: THE ROLE OF CIOS AND BOARDS OF DIRECTORS 1,MIS Quarterly,"Li, Jingyu and Li, Mengxiang and Wang, Xincheng and Thatcher, Jason Bennett",lfoppiano/grobid:0.8.1,data/pdfs/45_3/LiLiWangEtAl2021.pdf,article,10.25300/MISQ/2021/16523,,
P_0000000898,0000000898,pdf,4,31,SPECIFYING FORMATIVE CONSTRUCTS IN INFORMATION SYSTEMS RESEARCH 1,MIS Quarterly,"Petter, Stacie and Straub, Detmar and Rai, Arun",lfoppiano/grobid:0.8.1,data/pdfs/31_4/PetterStraubRai2007.pdf,article,,,
P_0000000899,0000000899,pdf,1,43,ASSESSING THE DESIGN CHOICES FOR ONLINE RECOMMENDATION AGENTS FOR OLDER ADULTS: OLDER DOES NOT ALWAYS MEAN SIMPLER INFORMATION TECHNOLOGY 1,MIS Quarterly,"Ghasemaghaei, Maryam and Hassanein, Khaled and Benbasat, Izak",lfoppiano/grobid:0.8.1,data/pdfs/43_1/GhasemaghaeiHassaneinBenbasat2019.pdf,article,10.25300/MISQ/2019/13947,,
P_0000000900,0000000900,pdf,1,24,FACTORS THAT INFLUENCE THE SOCIAL DIMENSION OF ALIGNMENT BETWEEN BUSINESS AND INFORMATION TECHNOLOGY OBJECTIVES 1,MIS Quarterly,"Reich, Blaize Horner and Benbasat, Izak",lfoppiano/grobid:0.8.1,data/pdfs/24_1/ReichBenbasat2000.pdf,article,,,
P_0000000901,0000000901,pdf,3,20,Teledemocracy: Using Information Technology to Enhance Political Work,MIS Quarterly,"Ytterstad, Pi and Akselsen, Sigmund and Svendsen, Gunnvsld and Watson, Richard T",lfoppiano/grobid:0.8.1,data/pdfs/20_3/YtterstadAkselsenSvendsenEtAl1996.pdf,article,,,
P_0000000902,0000000902,pdf,3,12,Are Information Systems People Different? An Investigation of How They Are and Should Be Managed 1,MIS Quarterly,"Ferratt, Thomas W and Short, Larry E",lfoppiano/grobid:0.8.1,data/pdfs/12_3/FerrattShort1988.pdf,article,,,
P_0000000903,0000000903,pdf,2,14,An Asset-Based Systems Development Approach to Software Reusability,MIS Quarterly,"Karimi, Jahangir",lfoppiano/grobid:0.8.1,data/pdfs/14_2/Karimi1990.pdf,article,,,
P_0000000904,0000000904,pdf,4,12,Convincing Top Management of the Strategic Potential of Information Systems 1,MIS Quarterly,"Lederer The, Albert L and Katz Graduate, Joseph M and Mendelow, Aubrey L",lfoppiano/grobid:0.8.1,data/pdfs/12_4/LedererMendelow1988.pdf,article,,,
P_0000000905,0000000905,pdf,4,17,Re-Examining Perceived Ease of Use and Usefulness: A Confirmatory Factor Analysis,MIS Quarterly,"Segars Operations, Albert H and Grover, Varun",lfoppiano/grobid:0.8.1,data/pdfs/17_4/SegarsGrover1993.pdf,article,,,
P_0000000906,0000000906,pdf,3,13,Reconstructing the Systems Development Organization,MIS Quarterly,"Swanson, E. Burton and Beath, Cynthia M",lfoppiano/grobid:0.8.1,data/pdfs/13_3/SwansonBeath1989a.pdf,article,,,
P_0000000907,0000000907,pdf,1,43,EDITOR'S COMMENTS Next-Generation Digital Platforms: Toward Human-AI Hybrids,MIS Quarterly,"Rai, Arun and Constantinides, Panos and Sarker, Saonee and Quarterly, Mis",lfoppiano/grobid:0.8.1,data/pdfs/43_1/RaiConstantinidesSarkerEtAl2019.pdf,article,,,
P_0000000908,0000000908,pdf,1,4,Information Systems Skill Requirements: A Survey,MIS Quarterly,"Cheney, Paul H and Lyons, Norman R",lfoppiano/grobid:0.8.1,data/pdfs/4_1/CheneyLyons1980.pdf,article,,,
P_0000000909,0000000909,pdf,3,6,Corporate Electronic Mail -A Communication-Intensive Application of Information Technology,MIS Quarterly,"Crawford, A. B",lfoppiano/grobid:0.8.1,data/pdfs/6_3/Crawford1982.pdf,article,,,
P_0000000910,0000000910,pdf,1,32,Thirty Years of Service to the IS Profession: Time for Renewal at MISQ?,MIS Quarterly,"Straub, Detmar W.",lfoppiano/grobid:0.8.1,data/pdfs/32_1/Straub2008.pdf,article,,,
P_0000000911,0000000911,pdf,1,41,DESIGN AND EVALUATION OF AUTO-ID ENABLED SHOPPING ASSISTANCE ARTIFACTS IN CUSTOMERS' MOBILE PHONES: TWO RETAIL STORE LABORATORY EXPERIMENTS 1,MIS Quarterly,"Venkatesh, Viswanath and Aloysius, John A and Hoehle, Hartmut and Burton, Scot and Walton, Sam M",lfoppiano/grobid:0.8.1,data/pdfs/41_1/VenkateshAloysiusBurton2017.pdf,article,,,
P_0000000912,0000000912,pdf,1,12,The Effect of User Involvement on System Success: A Contingency Approach,MIS Quarterly,"Tait, Peter and Vessey, Iris",lfoppiano/grobid:0.8.1,data/pdfs/12_1/TaitVessey1988.pdf,article,,,
P_0000000913,0000000913,pdf,4,28,BUSINESS COMPETENCE OF INFORMATION TECHNOLOGY PROFESSIONALS: CONCEPTUAL DEVELOPMENT AND INFLUENCE ON IT-BUSINESS PARTNERSHIPS 1,MIS Quarterly,"Bassellier, Geneviève and Benbasat, Izak",lfoppiano/grobid:0.8.1,data/pdfs/28_4/BassellierBenbasat2004.pdf,article,,,
P_0000000914,0000000914,pdf,1,30,THE ROLE OF COGNITIVE FIT IN THE RELATIONSHIP BETWEEN SOFTWARE COMPREHENSION AND MODIFICATION 1,MIS Quarterly,"Shaft, Teresa M and Price, Michael F and Vessey, Iris",lfoppiano/grobid:0.8.1,data/pdfs/30_1/ShaftVessey2006.pdf,article,,,
P_0000000915,0000000915,pdf,3,38,SPECIAL ISSUE: SOCIOMATERIALITY OF IS & ORGANIZING DYNAMIC RECONFIGURATION IN PLANETARY EXPLORATION: A SOCIOMATERIAL ETHNOGRAPHY 1,MIS Quarterly,"Mazmanian, Melissa and Cohn, Marisa Leavitt and Dourish, Paul and Bren, Donald",lfoppiano/grobid:0.8.1,data/pdfs/38_3/MazmanianCohnDourish2014.pdf,article,,,
P_0000000916,0000000916,pdf,4,35,"Errata Notes, ""Action Design Research,"" March 2011",MIS Quarterly,"Sein, Maung K and Henfridsson, Ola and Purao, Sandeep and Rossi, Matti and Lindgren, Rikard and Degross, Janice I",lfoppiano/grobid:0.8.1,data/pdfs/35_4/DeGross2011a.pdf,article,,,
P_0000000917,0000000917,pdf,2,46,A ROBUST INFERENCE METHOD FOR DECISION-MAKING IN NETWORKS 1,MIS Quarterly,"Schecter, Aaron and Nohadani, Omid and Contractor, Noshir",lfoppiano/grobid:0.8.1,data/pdfs/46_2/SchecterNohadaniContractor2022.pdf,article,10.25300/MISQ/2022/15992,,
P_0000000918,0000000918,pdf,2,46,ATTAINING INDIVIDUAL CREATIVITY AND PERFORMANCE IN MULTIDISCIPLINARY AND GEOGRAPHICALLY DISTRIBUTED IT PROJECT TEAMS: THE ROLE OF TRANSACTIVE MEMORY SYSTEMS 1,MIS Quarterly,"He, Wei and Po, J. J and Hsieh, An and Schroeder, Andreas and Fang, Yulin",lfoppiano/grobid:0.8.1,data/pdfs/46_2/HePoAnSchroederEtAl2022.pdf,article,10.25300/MISQ/2022/14596,,
P_0000000919,0000000919,pdf,3,37,SPECIAL ISSUE: CRITICAL REALISM IN IS RESEARCH CRITICAL REALISM IN INFORMATION SYSTEMS RESEARCH,MIS Quarterly,"Mingers, John and Mutch, Alistair and Willcocks, Leslie",lfoppiano/grobid:0.8.1,data/pdfs/37_3/MingersMutchWillcocks2013.pdf,article,,,
