ID,ID,ENTRYTYPE,file,grobid-version,journal,title,volume,number,author,doi,year,note
0000001087,0000001087,article,data/pdfs/43_3/MarupingDanielCataldo2019.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,DEVELOPER CENTRALITY AND THE IMPACT OF VALUE CONGRUENCE AND INCONGRUENCE ON COMMITMENT AND CODE CONTRIBUTION ACTIVITY IN OPEN SOURCE SOFTWARE COMMUNITIES 1,43,3,"Maruping, Likoebe M and Robinson, J. Mack and Linder, Carl H and Cataldo, Marcelo",10.25300/MISQ/2019/13928,,
0000001088,0000001088,article,data/pdfs/2_4/HalloranManchesterMoriartyEtAl1978.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Systems Development Quality Control,2,4,"Halloran, Dennis and Manchester, Susan and Moriarty, John and Riley, Robert and Rohrman, James and Skramstad, Thomas",,,
0000001089,0000001089,article,data/pdfs/37_1/HongThong2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,INTERNET PRIVACY CONCERNS: AN INTEGRATED CONCEPTUALIZATION AND FOUR EMPIRICAL STUDIES 1,37,1,"Hong, Weiyin and Thong, James Y L",,,
0000001090,0000001090,article,data/pdfs/16_1/GoodhueKirschQuillardEtAl1992.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Strategic Data Planning: Lessons From the Field,16,1,"Goodhue, Dale L and Kirsch, Laurie J and Quillard, Judith A and Wybo, Michael D",,,
0000001091,0000001091,article,data/pdfs/36_4/HuZhaoHuaEtAl2012.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE: BUSINESS INTELLIGENCE RESEARCH NETWORK-BASED MODELING AND ANALYSIS OF SYSTEMIC RISK IN BANKING SYSTEMS 1,36,4,"Hu, Daning and Zhao, J. Leon and Hua, Zhimin and Wong, Michael C S",,,
0000001092,0000001092,article,data/pdfs/39_3/LiuBrassLuEtAl2015.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"FRIENDSHIPS IN ONLINE PEER-TO-PEER LENDING: PIPES, PRISMS, AND RELATIONAL HERDING 1",39,3,"Liu, De and Brass, Daniel J and Lu, Yong and Chen, Dongyu and Quarterly, Mis",,,
0000001093,0000001093,article,data/pdfs/9_4/Gillenson1985.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Trends in Data Administration,9,4,"Gillenson, Mark L",,,
0000001094,0000001094,article,data/pdfs/24_1/Lee2000.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"Researchable Directions for ERP and Other New Information Technologies Last year, Professor Ted Weston of Colorado State University invited me to do a presentation at the",24,1,"Lee, Allen",,1999,
0000001095,0000001095,article,data/pdfs/2_1/Ginzberg1978.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Redesign of Managerial Tasks: A Requisite for Successful Decision Support Systems*,2,1,"Ginzberg, Michael",,,
0000001096,0000001096,article,data/pdfs/29_2/VandeVen2005.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,RUNNING IN PACKS TO DEVELOP KNOWLEDGE-INTENSIVE TECHNOLOGIES 1,29,2,"Van De Ven, Andrew H",,,
0000001097,0000001097,article,data/pdfs/33_1/LiangXue2009.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,AVOIDANCE OF INFORMATION TECHNOLOGY THREATS: A THEORETICAL PERSPECTIVE 1,33,1,"Liang, Huigang and Xue, Yajiong",,,
0000001098,0000001098,article,data/pdfs/27_2/Zmud2003.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE ON REDEFINING THE ORGANIZATIONAL ROLES OF INFORMATION TECHNOLOGY IN THE INFORMATION AGE,27,2,"Zmud, Robert W",,,
0000001099,0000001099,article,data/pdfs/11_3/Carr1987.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Information Centers: The IBM Model vs. Practice,11,3,"Carr, Houston H",,,
0000001100,0000001100,article,data/pdfs/28_3/KohliKettinger2004.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"INFORMATING THE CLAN: CONTROLLING PHYSICIANS' COSTS AND OUTCOMES 1, 2",28,3,"Kohli, Rajiv and Department, Management and Kettinger, William J",,,
0000001101,0000001101,article,data/pdfs/37_3/AllenBrownKaranasiosEtAl2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE: CRITICAL REALISM IN IS RESEARCH HOW SHOULD TECHNOLOGY-MEDIATED ORGANIZATIONAL CHANGE BE EXPLAINED? A COMPARISON OF THE CONTRIBUTIONS OF CRITICAL REALISM AND ACTIVITY THEORY 1,37,3,"Allen, David K and Brown, Andrew and Karanasios, Stan and Norman, Alistair",,,
0000001102,0000001102,article,data/pdfs/24_3/FreemanJarvenpaaWheeler2000.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"THE SUPPLY AND DEMAND OF INFORMATION SYSTEMS DOCTORATES: PAST, PRESENT, AND FUTURE 1",24,3,"Freeman, Lee A and Jarvenpaa, Sirkka L and Wheeler, Bradley C",,,
0000001103,0000001103,article,data/pdfs/2_3/Lanahan1978.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Information Systems at inland Steei,2,3,"Lanahan, John R",,,
0000001104,0000001104,article,data/pdfs/28_3/MartenssonLee2004.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,DIALOGICAL ACTION RESEARCH AT OMEGA CORPORATION 1,28,3,"Mårtensson, Pär and Lee, Allen S",,,
0000001105,0000001105,article,data/pdfs/39_4/Leonardi2015.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"AMBIENT AWARENESS AND KNOWLEDGE ACQUISITION: USING SOCIAL MEDIA TO LEARN ""WHO KNOWS WHAT"" AND ""WHO KNOWS WHOM"" 1",39,4,"Leonardi, Paul M",,,
0000001106,0000001106,article,data/pdfs/39_4/HanAdaSharmanEtAl2015.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,CAMPUS EMERGENCY NOTIFICATION SYSTEMS: AN EXAMINATION OF FACTORS AFFECTING COMPLIANCE WITH ALERTS 1,39,4,"Han, Wencui and Ada, Serkan and Sharman, Raj and Rao, H. Raghav",,,
0000001107,0000001107,article,data/pdfs/35_3/ChaturvediDolkDrnevich2011.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,DESIGN PRINCIPLES FOR VIRTUAL WORLDS 1,35,3,"Chaturvedi, Alok R and Dolk, Daniel R and Drnevich, Paul L",,,
0000001108,0000001108,article,data/pdfs/36_1/CeccagnoliFormanHuangEtAl2012.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE: COCREATING IT VALUE COCREATION OF VALUE IN A PLATFORM ECOSYSTEM: THE CASE OF ENTERPRISE SOFTWARE 1,36,1,"Ceccagnoli, Marco and Forman, Chris and Huang, Peng and Wu, D. J",,,
0000001109,0000001109,article,data/pdfs/36_2/PlyMooreWilliamsEtAl2012.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,IS EMPLOYEE ATTITUDES AND PERCEPTIONS AT VARYING LEVELS OF SOFTWARE PROCESS MATURITY 1,36,2,"Ply, Janet K and Moore, Jo Ellen and Williams, Clay K and Thatcher, Jason Bennett",,,
0000001110,0000001110,article,data/pdfs/38_1/Goes2014b.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EDITOR'S COMMENTS Design Science Research in Top Information Systems Journals,38,1,"Goes, Paulo B and Head, Management",,,
0000001111,0000001111,article,data/pdfs/12_1/IvesVitale1988.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,After the Sale: Leveraging Maintenance with Information Technology,12,1,"Vitale, Michael R",,,
0000001112,0000001112,article,data/pdfs/12_3/GoodhueQuillardRockart1988.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Managing The Data Resource: A Contingency Perspective,12,3,"Goodhue, Dale L and Quillard, Judith A and Rockart, John F",,,
0000001113,0000001113,article,data/pdfs/46_1/DengWangLiEtAl2022.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,CAN POSITIVE ONLINE SOCIAL CUES ALWAYS REDUCE USER AVOIDANCE OF SPONSORED SEARCH RESULTS? 1,46,1,"Deng, Honglin and Wang, Weiquan and Li, Siyuan and Lim, Kai H",10.25300/MISQ/2021/14962,,
0000001114,0000001114,article,data/pdfs/29_3/BeaudryPinsonneault2005.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,UNDERSTANDING USER RESPONSES TO INFORMATION TECHNOLOGY: A COPING MODEL OF USER ADAPTATION 1,29,3,"Beaudry, Anne and Molson, John and Pinsonneault, Alain",,,
0000001115,0000001115,article,data/pdfs/30_2/AllenMarch2006.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"THE EFFECTS OF STATE-BASED AND EVENT-BASED DATA REPRESENTATION ON USER PERFORMANCE IN QUERY FORMULATION TASKS 1, 2",30,2,"Allen, Gove N and Freeman, A. B and March, Salvatore T",,,
0000001116,0000001116,article,data/pdfs/40_4/Saboo2016.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,BIG DATA & ANALYTICS IN NETWORKED BUSINESS USING BIG DATA TO MODEL TIME-VARYING EFFECTS FOR MARKETING RESOURCE (RE)ALLOCATION 1,40,4,"Saboo, Alok R and Kumar, V. and Park, Insu and Robinson, J. Mack",,,
0000001117,0000001117,article,data/pdfs/5_2/MertenSeverance1981.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Data Processing Control: A State-ofthe-Art Survey of Attitudes and Concerns of DP Executives,5,2,"Merten, Alan G and Severance, Dennis G and Mautz, R. and Kell, W. and Maher, M. and Reily, R. and White, B.",,,
0000001118,0000001118,article,data/pdfs/35_3/NahEschenbrennerDeWester2011.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,ENHANCING BRAND EQUITY THROUGH FLOW AND TELEPRESENCE: A COMPARISON OF 2D AND 3D VIRTUAL WORLDS 1,35,3,"Fui, Fiona and Nah, Hoon and Eschenbrenner, Brenda and Dewester, David",,,
0000001119,0000001119,article,data/pdfs/11_3/DaftLengelTrevino1987.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"Message Equivocality, Media Selection, and Manager Performance: Implications for Information Systems",11,3,"Daft, Richard L and Lengel, Robert H and Trevino, Linda Klebe",,,
0000001120,0000001120,article,data/pdfs/21_1/ChoudhurySampler1997.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"Information Specificity and Environmental Scanning: An Economic Perspective1, 2",21,1,"Choudhury, Vivek and Katz, Joseph M and Sampler, Jeffrey L",,,
0000001121,0000001121,article,data/pdfs/20_2/NidumoluGoodmanVogelEtAl1996.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Information Technology for Local Administration Support: The Governorates Project in Egypt*,20,2,"Nidumolu, Sarma R and Goodman, Seymour E and Vogel, Douglas R and Danowitz, Ann K",,,
0000001122,0000001122,article,data/pdfs/41_2/HuPavlouZhang2017.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,ON SELF-SELECTION BIASES IN ONLINE PRODUCT REVIEWS 1,41,2,"Hu, Nan and Pavlou, Paul A and Zhang, Jie",,,
0000001123,0000001123,article,data/pdfs/10_4/Vitale1986.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The Growing Risks of Information Systems Success,10,4,"Vitale, Michael R",,,
0000001124,0000001124,article,data/pdfs/20_3/HarknessKettingerSegars1996.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Sustaining Process Improvement and Innovation In the Information Services Function: Lessons Learned at the Bose Corporation1,20,3,"Harkness, Warren L and Kettinger, William J and Segars, Albert H",,,
0000001125,0000001125,article,data/pdfs/37_2/OestreicherSingerZalmanson2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE: DIGITAL BUSINESS STRATEGY CONTENT OR COMMUNITY? A DIGITAL BUSINESS STRATEGY FOR CONTENT PROVIDERS IN THE SOCIAL AGE 1,37,2,"Oestreicher-Singer, Gal and Zalmanson, Lior and Bharadwaj, Anandhi and Sawy, Omar A El and Pavlou, Paul A and Venkatraman, N.",,,
0000001126,0000001126,article,data/pdfs/6_3/EinDorSegev1982.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Organizational Context and MiS Structure: Some Empirical Evidence*,6,3,"Ein-Dor, Phillip and Segev, Eli",,,
0000001127,0000001127,article,data/pdfs/7_1/Weiss1983.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Effects of Work Stress and Social Support on Information Systems Managers*,7,1,"Weiss, Madeline",,,
0000001128,0000001128,article,data/pdfs/37_3/DobsonJacksonGengatharen2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE: CRITICAL REALISM IN IS RESEARCH EXPLAINING BROADBAND ADOPTION IN RURAL AUSTRALIA: MODES OF REFLEXIVITY AND THE MORPHOGENETIC APPROACH 1,37,3,"Dobson, Philip and Jackson, Paul and Gengatharen, Denise",,,
0000001129,0000001129,article,data/pdfs/39_1/WangGuptaRao2015.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,INSIDER THREATS IN A FINANCIAL INSTITUTION: ANALYSIS OF ATTACK-PRONENESS OF INFORMATION SYSTEMS APPLICATIONS 1,39,1,"Wang, Jingguo and Gupta, Manish and Rao, H. Raghav",,,
0000001130,0000001130,article,data/pdfs/35_1/MyersKlein2011.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,A SET OF PRINCIPLES FOR CONDUCTING CRITICAL RESEARCH IN INFORMATION SYSTEMS 1,35,1,"Myers, Michael D and Klein, Heinz K",,,
0000001131,0000001131,article,data/pdfs/6_4/Olson1982.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,New information Technoiogy and Organizationai Culture,6,4,"Olson, Margrethe H",,,
0000001132,0000001132,article,data/pdfs/14_1/StraubNance1990.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Discovering and Disciplining Computer Abuse in Organizations: A Field Study 1,14,1,"Straub, Detmar W and William, D. and Nance, Curtis L and School, Carlson",,,
0000001133,0000001133,article,data/pdfs/40_2/SrivastavaTeoDevaraj2016.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE: ICT AND SOCIETAL CHALLENGES YOU CAN'T BRIBE A COMPUTER: DEALING WITH THE SOCIETAL CHALLENGE OF CORRUPTION THROUGH ICT 1,40,2,"Srivastava, Shirish C and Teo, Thompson S H and Devaraj, Sarv and Majchrzak, Ann and Markus, M. Lynne and Wareham, Jonathan",,,
0000001134,0000001134,article,data/pdfs/5_2/Huber1981.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,,5,2,"Sprague, Ralph H and Huber, George P and Juergens, Hugh and Tanniru, Mohan",,,
0000001135,0000001135,article,data/pdfs/34_1/WatsonBoudreauChen2010.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,INFORMATION SYSTEMS AND ENVIRONMENTALLY SUSTAINABLE DEVELOPMENT: ENERGY INFORMATICS AND NEW DIRECTIONS FOR THE IS COMMUNITY 1,34,1,"Watson, Richard T and Boudreau, Marie-Claude and Chen, Adela J",,,
0000001136,0000001136,article,data/pdfs/33_1/DuanGuWhinston2009.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,INFORMATIONAL CASCADES AND SOFTWARE ADOPTION ON THE INTERNET: AN EMPIRICAL INVESTIGATION 1,33,1,"Duan, Wenjing and Gu, Bin and Whinston, Andrew B",,,
0000001137,0000001137,article,data/pdfs/2_1/Biggs1978.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Group Participation In MIS Project Teams? Let's Look at the Contingencies First!,2,1,"Biggs, Stanley F",,,
0000001138,0000001138,article,data/pdfs/30_SI/BackhouseHsuSilva2006.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,CIRCUITS OF POWER IN CREATING DEJ^RE STANDARDS: SHAPING AN INTERNATIONAL INFORMATION SYSTEMS SECURITY STANDARDB,30,,"Backhouse, James and Hsu, Carol W and Leiser, Silva C T and Bauer",,,
0000001139,0000001139,article,data/pdfs/23_1/SmithHasnas1999.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,ETHICS AND INFORMATION SYSTEMS: THE CORPORATE DOMAIN 1,23,1,"Smith, H. Jeff and Hasnas, John",,,
0000001140,0000001140,article,data/pdfs/10_1/FranzRobeyKoeblitz1986.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,User Response to an Online Information System: A Field Experiment,10,1,"Franz, Charles R and Robey, Daniel and Koeblitz, Robert R",,,
0000001141,0000001141,article,data/pdfs/37_4/OrtizdeGuineaWebster2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"AN INVESTIGATION OF INFORMATION SYSTEMS USE PATTERNS: TECHNOLOGICAL EVENTS AS TRIGGERS, THE EFFECT OF TIME, AND CONSEQUENCES FOR PERFORMANCE 1",37,4,"Ortiz De Guinea, Ana and Webster, Jane",,,
0000001142,0000001142,article,data/pdfs/32_1/ChoudhuryKarahanna2006.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,THE RELATIVE ADVANTAGE OF ELECTRONIC CHANNELS: A MULTIDIMENSIONAL VIEW 1,32,1,"Choudhury, Vivek and Karahanna, Elena",,,
0000001143,0000001143,article,data/pdfs/41_1/RaiBurtonJonesChenEtAl2017.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EDITOR'S COMMENTS Diversity of Design Science Research,41,1,"Rai, Arun and Burton-Jones, Andrew and Chen, Hsinchun and Gupta, Alok and Hevner, Alan R and Ketter, Wolfgang and Parsons, Jeffrey and Rao, H. Raghav and Sarkar, Sumit and Yoo, Youngjin",,,
0000001144,0000001144,article,data/pdfs/6_2/Selig1982.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Approaches to Strategic Planning for Information Resource Management (IRM) in Multinational Corporations,6,2,"Selig, Gad J",,,
0000001145,0000001145,article,data/pdfs/29_4/DeGross2005.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,MIS Quarterly ERRATA NOTES,29,4,"DeGross, Janice I.",,,
0000001146,0000001146,article,data/pdfs/42_2/VanceJenkinsAndersonEtAl2018.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"TUNING OUT SECURITY WARNINGS: A LONGITUDINAL EXAMINATION OF HABITUATION THROUGH fMRI, EYE TRACKING, AND FIELD EXPERIMENTS 1",42,2,"Vance, Anthony and Jenkins, Jeffrey L and Anderson, Bonnie Brinton and Bjornn, Daniel K and Kirwan, C. Brock",10.25300/MISQ/2018/14124,,
0000001147,0000001147,article,data/pdfs/40_2/OregliaSrinivasan2016.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"SPECIAL ISSUE: ICT AND SOCIETAL CHALLENGES ICT, INTERMEDIARIES, AND THE TRANSFORMATION OF GENDERED POWER STRUCTURES 1",40,2,"Oreglia, Elisa and Srinivasan, Janaki",,,
0000001148,0000001148,article,data/pdfs/11_1/BoyntonZmud1987.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Information Technology Planning in the 1990's: Directions for Practice and Research,11,1,"Boynton, Andrew C and Zmud, Robert W",,,
0000001149,0000001149,article,data/pdfs/15_3/Beath1991.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Supporting the Information Technology Champion I,15,3,"Mathis Beath, Cynthia",,,
0000001150,0000001150,article,data/pdfs/23_1/Lee1999.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,,23,1,,,,
0000001151,0000001151,article,data/pdfs/33_3/CyrHeadLariosEtAl2009.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EXPLORING HUMAN IMAGES IN WEBSITE DESIGN: A MULTI-METHOD APPROACH 1,33,3,"Cyr, Dianne and Head, Milena and Larios, Hector and Pan, Bing",,,
0000001152,0000001152,article,data/pdfs/30_SI/MarkusSteinfieldWigandEtAl2006.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,iNDUSTRY-WlDE INFORMATION SYSTEMS STANDARDIZATION,30,,"Markus, M. Lynne and Steinfield, Charles W and Wigand, Rolf T and Minton, Gabe",,,
0000001153,0000001153,article,data/pdfs/31_1/HuiTeoLee2007.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,THE VALUE OF PRIVACY ASSURANCE: AN EXPLORATORY FIELD EXPERIMENT 1,31,1,"Hui, Kai-Lung and Hock, Hai and Teo and Lee, Sang-Yong Tom",,,
0000001154,0000001154,article,data/pdfs/2_2/Ginzberg1978a.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,,2,2,,,,
0000001155,0000001155,article,data/pdfs/41_1/ParkervanAlstyneJiang2017.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE: IT AND INNOVATION PLATFORM ECOSYSTEMS: HOW DEVELOPERS INVERT THE FIRM 1,41,1,"Parker, Geoffrey and Van Alstyne, Marshall and Jiang, Xiaoyue",,,
0000001156,0000001156,article,data/pdfs/44_4/TangFangQualls2020.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,MORE IS NOT NECESSARILY BETTER: AN ABSORPTIVE CAPACITY PERSPECTIVE ON NETWORK EFFECTS IN OPEN SOURCE SOFTWARE DEVELOPMENT COMMUNITIES 1,44,4,"Tang, Ya and Fang, Er and Qualls, William J",10.25300/MISQ/2020/13991,,
0000001157,0000001157,article,data/pdfs/20_3/KumarvanDissel1996.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Sustainable Collaboration: Managing Conflict and Cooperation in Interorganizational Systems1,20,3,"Kumar, Kuldeep",,,
0000001158,0000001158,article,data/pdfs/42_3/DengHuangSinhaEtAl2018.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,THE INTERACTION BETWEEN MICROBLOG SENTIMENT AND STOCK RETURNS: AN EMPIRICAL EXAMINATION 1,42,3,"Deng, Shuyuan and Huang, James and Sinha, Atish P and Zhao, Huimin",10.25300/MISQ/2018/14268,,
0000001159,0000001159,article,data/pdfs/37_3/ZhangVenkatesh2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EXPLAINING EMPLOYEE JOB PERFORMANCE: THE ROLE OF ONLINE AND OFFLINE WORKPLACE COMMUNICATION NETWORKS 1,37,3,"Zhang, Xiaojun and Venkatesh, Viswanath",,,
0000001160,0000001160,article,data/pdfs/41_4/RiemerJohnston2017.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,CLARIFYING ONTOLOGICAL INSEPARABILITY WITH HEIDEGGER'S ANALYSIS OF EQUIPMENT 1,41,4,"Riemer, Kai and Johnston, Robert B",,,
0000001161,0000001161,article,data/pdfs/33_1/KaneFichman2009.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"THE SHOEMAKER'S CHILDREN: USING WIKIS FOR INFORMATION SYSTEMS TEACHING, RESEARCH, AND PUBLICATION 1",33,1,"Kane, Gerald C and Fichman, Robert G",,,
0000001162,0000001162,article,data/pdfs/9_4/Hirschheim1985.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,User Experience with and Assessment of Participative Systems Design,9,4,"Hirschheim, R. A",,,
0000001163,0000001163,article,data/pdfs/9_1/Raymond1985.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Organizational Characteristics and MIS Success in the Context of Small Business,9,1,"Raymond, Louis",,,
0000001164,0000001164,article,data/pdfs/37_3/ZachariadisScottBarrett2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE: CRITICAL REALISM IN IS RESEARCH METHODOLOGICAL IMPLICATIONS OF CRITICAL REALISM FOR MIXED-METHODS RESEARCH 1,37,3,"Zachariadis, Markos and Scott, Susan and Barrett, Michael",,,
0000001165,0000001165,article,data/pdfs/44_3/CarterPetterGroverEtAl2020.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,INFORMATION TECHNOLOGY IDENTITY: A KEY DETERMINANT OF IT FEATURE AND EXPLORATORY USAGE 1,44,3,"Carter, Michelle and Petter, Stacie and Grover, Varun and Thatcher, Jason Bennett",10.25300/MISQ/2020/14607,,
0000001166,0000001166,article,data/pdfs/39_4/BossGallettaLowryEtAl2015.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,WHAT DO SYSTEMS USERS HAVE TO FEAR? USING FEAR APPEALS TO ENGENDER THREATS AND FEAR THAT MOTIVATE PROTECTIVE SECURITY BEHAVIORS 1,39,4,"Boss, Scott R and Galletta, Dennis F and Lowry, Paul Benjamin and Moody, Gregory D and Polak, Peter",,,
0000001167,0000001167,article,data/pdfs/27_3/VenkateshMorrisDavisEtAl2003.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,USER ACCEPTANCE OF INFORMATION TECHNOLOGY: TOWARD A UNIFIED VIEW 1,27,3,"Venkatesh, Viswanath and Smith, Robert H and Morris, Michael G and Davis, Gordon B and Davis, Fred D and Walton, Sam M",,,
0000001168,0000001168,article,data/pdfs/43_4/RhueSundararajan2019.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,PLAYING TO THE CROWD? DIGITAL VISIBILITY AND THE SOCIAL DYNAMICS OF PURCHASE DISCLOSURE 1,43,4,"Rhue, Lauren and Sundararajan, Arun",10.25300/MISQ/2019/12745,,
0000001169,0000001169,article,data/pdfs/41_3/WiescheJurischYettonEtAl2017.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,GROUNDED THEORY METHODOLOGY IN INFORMATION SYSTEMS RESEARCH 1,41,3,"Wiesche, Manuel and Jurisch, Marlen C and Yetton, Philip W and Krcmar, Helmut",,,
0000001170,0000001170,article,data/pdfs/36_1/SarkerSarkerSahaymEtAl2012.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EXPLORING VALUE COCREATION IN RELATIONSHIPS BETWEEN AN ERP VENDOR AND ITS PARTNERS: A REVELATORY CASE STUDY 1,36,1,"Sarker, Suprateek and Sarker, Saonee and Sahaym, Arvin and Bjørn-Andersen, Niels",,,
0000001171,0000001171,article,data/pdfs/36_4/ChangGurbaxani2012.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"INFORMATION TECHNOLOGY OUTSOURCING, KNOWLEDGE TRANSFER, AND FIRM PRODUCTIVITY: AN EMPIRICAL ANALYSIS 1",36,4,"Chang, Young Bong and Gurbaxani, Vijay",,,
0000001172,0000001172,article,data/pdfs/39_1/OrlikowskiScott2015.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE: SERVICE INNOVATION IN THE DIGITAL AGE THE ALGORITHM AND THE CROWD: CONSIDERING THE MATERIALITY OF SERVICE INNOVATION 1,39,1,"Orlikowski, Wanda J and Scott, Susan V",,,
0000001173,0000001173,article,data/pdfs/42_2/Rai2018a.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EDITOR'S COMMENTS The First Few Pages,42,2,"Rai, Arun",,,
0000001174,0000001174,article,data/pdfs/37_4/AggarwalSingh2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,DIFFERENTIAL INFLUENCE OF BLOGS ACROSS DIFFERENT STAGES OF DECISION MAKING: THE CASE OF VENTURE CAPITALISTS 1,37,4,"Aggarwal, Rohit and Singh, Harpreet",,,
0000001175,0000001175,article,data/pdfs/35_3/GrayPariseIyer2011.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,INNOVATION IMPACTS OF USING SOCIAL BOOKMARKING SYSTEMS 1,35,3,"Gray, Peter H and Parise, Salvatore and Iyer, Bala",,,
