"ID","title","year","author","pages","volume","number","ENTRYTYPE","journal"
"id_0000940","Robust Model Predictive Control of VAV Air-Handling Units Concerning Uncertainties and Constraints",2010,"Huang, G. S. and Wang, S. W. and Xu, X. H.","15-33",16,1,"article","Hvac&R Research"
"id_0000941","Two-loop robust model predictive control for the temperature control of air-handling units",2008,"Huang, G. S. and Wang, S. W.","565-580",14,4,"article","Hvac&R Research"
"id_0000942","Refining the definition and management of high-risk organ transplant recipients",2009,"Hricik, D. E.","634-635",14,6,"article","Current Opinion in Organ Transplantation."
"id_0000943","The hidden diagnosis - a case study",2006,"Hoy, Barbara A.","97-98",60,3,"article","New Zealand Journal of Medical Laboratory Science"
"id_0000944","Performance-based specifications for AHUs",2005,"Howard, R.","44-+",47,10,"article","Ashrae Journal"
"id_0000945","A randomized, double-blind, placebo-controlled phase II study of eculizumab in patients with refractory generalized myasthenia gravis",2013,"Howard, JF Jr and Barohn, RJ and Cutter, GR and Freimer, M and Juel, VC and Mozaffar, T and Mellion, ML and Benatar, MG and Farrugia, ME and Wang, JJ and Malhotra, SS and Kissel, JT",,"[Epub ahead of print]",,"article","Muscle Nerve"
"id_0000946","Complement in neurobiology",2011,"Horstman, Lawrence L. and Jy, Wenche and Ahn, Yeon S. and Maghzi, Amir H. and Etemadifar, Masoud and Alexander, J. and McGee, Jeanie C. and Minagar, Alireza","2921-2960",16,,"article","Frontiers in Bioscience"
"id_0000947","Bovine feces from animals with gastrointestinal infections are a source of serologically diverse atypical enteropathogenic Escherichia coli and Shiga toxin-producing E-coli strains that commonly posse",2005,"Hornitzky, M. A. and Mercieca, K. and Bettelheim, K. A. and Djordjevic, S. P.","3405-3412",71,7,"article","Applied and Environmental Microbiology"
"id_0000948","Biologicals for the treatment of juvenile dermatomyositis. [German]",2007,"Horneff, G.","111-117",155,2,"article","Monatsschrift fur Kinderheilkunde."
"id_0000949","A severe case of atypical hemolytic uremic syndrome associated with pneumococcal infection and T activation treated successfully with plasma exchange",2008,"Hopkins, C. K. and Yuan, S. and Lu, Q. and Ziman, A. and Goldfinger, D.","2448-2452",48,11,"article","Transfusion"
"id_0000950","Synthetic small-molecule complement inhibitors",2004,"Holland, M. C. H. and Morikis, D. and Lambris, J. D.","1164-1173",5,11,"article","Current Opinion in Investigational Drugs."
"id_0000951","TT30, a Novel Human Protein Therapeutic, Selectively Modulates the Complement Alternative Pathway by Targeted Supplementation of Local Factor H Activity",2009,"Holers, V. and Mazsaroff, Istvan and Akana, Hillary and Smith, Christopher G. and Emlen, J. and Marians, Russell C. and Horvath, Christopher J.",1177,114,22,"article","Blood"
"id_0000952","Recurrent vomiting and acute renal failure after HUS: Question",2004,"Holder, M. and Bald, M. and Leichter, H.","935-938",19,8,"article","Pediatric Nephrology"
"id_0000953","Living Related Renal Transplantation in A 14 Year Old Boy with Factor H Antibody Associated Ahus",2011,"Hofer, J. and Riedl, M. and Rosales, A. and Cortina, G. and Mark, W. and Wurzner, R. and Pundziene, B. and Jungraithmayr, T.","116-116",15,,"article","Pediatric Transplantation"
"id_0000954","Living Related Renal Transplantation in a 14 Year Old Boy with Factor H Antibody Associated aHUS",2010,"Hofer, J. and Riedl, M. and Jungraithmayr, T. and Rosales, A. and Wurzner, R. and Mitkiene, R. and Pundziene, B. and Walter, M. and Zimmerhackl, L. B.","1820-1820",25,9,"article","Pediatric Nephrology"
"id_0000955","Deletion of factor H related protein 1(FHR-1) gene and factor H autoantibody status in atypical hemolytic uremic syndrome (aHUS): Influence on complement regulation and transplantation?",2009,"Hofer, J. and Petzelberger, B. and Scheiring, J. and Giner, T. and Wrzner, R. and Janecke, A. and Ullmann, R. and Zimmerhackl.L.B,","48-48",13,,"article","Pediatric Transplantation.Conference: 5th Congress of the International Pediatric Transplant Association Istanbul Turkey."
"id_0000956","Deletions of the factor H related protein 1/3 genes and frequency og factor H auto antibodies: role for pathogenesis of atypical hemolytic uremic syndrome?",2009,"Hofer, H. J. and Petzlberger, B. P. and Scheiring, J. S. and Giner, T. G. and Wuerzner, W. R. and Janecke, A. J. and Ullmann, R. U. and Zimmerhackl, L. B. Z.","886-886",24,4,"article","Pediatric Nephrology"
"id_0000957","Paroxysmal nocturnal hemoglobinuria in Budd-Chiari Syndrome: Findings from a cohort study",2009,"Hoekstra, J. and Leebeek, F. W. G. and Plessier, A. and Raffa, S. and Murad, S. D. and Heller, J. and Hadengue, A. and Chagneau, C. and Elias, E. and Primignani, M. and Garcia-Pagan, J. C. and Valla, D. C. and Janssen, H. L. A.","696-706",51,4,"article","Journal of Hepatology."
"id_0000958","Effect of outside air ventilation rate on volatile organic compound concentrations in a call center",2003,"Hodgson, A. T. and Faulkner, D. and Sullivan, D. P. and DiBartolomeo, D. L. and Russell, M. L. and Fisk, W. J.","5517-5527",37,"39-40","article","Atmospheric Environment"
"id_0000959","Structure of the N-terminal region of complement factor H and conformational implications of disease-linked sequence variations",2008,"Hocking, H. G. and Herbert, A. P. and Kavanagh, D. and Soares, D. C. and Ferreira, V. P. and Pangburn, M. K. and Uhrin, D. and Barlow, P. N.","9475-9487",283,14,"article","Journal of Biological Chemistry"
"id_0000960","Haemolytic uraemic syndrome caused by factor H mutation: is single kidney transplantation under intensive plasmatherapy an option?",2009,"Hirt-Minkowski, P. and Schaub, S. and Mayr, M. and Schifferli, J. A. and Dickenmann, M. and Fremeaux-Bacchi, V. and Steiger, J.","3548-3551",24,11,"article","Nephrology Dialysis Transplantation"
"id_0000961","Safety and efficacy of the terminal complement inhibitor eculizumab in a phase III trial in patients with paroxysmal nocturnal hemoglobinuria [Abstract No. 0535]",2006,"Hillmen, P. and Young, N. S. and Schubert, J. and Brodsky, R. A. and SociÑ, and sup, and Muus, P. and th, A. and Szer, J. and Elebute, M. O. and Nakamura, R. and Browne, P. and Risitano, A. M. and Rollins, S. A. and Mojcik, C. F. and Rother, R. P. and Luzzatto, L.",198,91,"Suppl 1","article","Haematologica, the hematology journal: abstract book."
"id_0000962","The complement inhibitor eculizumab in paroxysmal nocturnal hemoglobinuria",2006,"Hillmen, P. and Young, N. S. and Schubert, J. and Brodsky, R. A. and Socie, G. and Muus, P. and Roth, A. and Szer, J. and Elebute, M. O. and Nakamura, R. and Browne, P. and Risitano, A. M. and Hill, A. and Schrezenmeier, H. and Fu, C. L. and Maciejewski, J. and Rollins, S. A. and Mojcik, C. F. and Rother, R. P. and Luzzatto, L.","1233-1243",355,12,"article","New England Journal of Medicine"
"id_0000963","Long-term safety and efficacy of sustained eculizumab treatment in patients with paroxysmal nocturnal haemoglobinuria",2013,"Hillmen, P and Muus, P  and Röth, A  and Elebute, MO and Risitano, AM, and Schrezenmeier, H and Szer, J ",,"Apr 25 [Epub ahead of print]",,"article","Br J Haematol."
"id_0000964","Effect of the complement inhibitor eculizumab on thromboembolism in patients with paroxysmal nocturnal hemoglobinuria",2007,"Hillmen, P. and Muus, P. and Duhrsen, U. and Risitano, A. M. and Schubert, J. and Luzzatto, L. and Schrezenmeier, H. and Szer, J. and Brodsky, R. A. and Hill, A. and Socie, G. and Bessler, M. and Rollins, S. A. and Bell, L. and Rother, R. P. and Young, N. S.","4123-4128",110,12,"article","Blood"
"id_0000965","Effect of eculizumab on hemolysis and transfusion requirements in patients with paroxysmal nocturnal hemoglobinuria",2004,"Hillmen, P. and Hall, C. and Marsh, J. C. and Elebute, M. and Bombara, M. P. and Petro, B. E. and Cullen, M. J. and Richards, S. J. and Rollins, S. A. and Mojcik, C. F. and Rother, R. P.","552-559",350,6,"article","New England Journal of Medicine"
"id_0000966","Eculizumab, a C5 complement-blocking antibody, controls hemolysis in paroxysmal nocturnal hemoglobinuria (PNH) with responses maintained over a prolonged period of therapy",2003,"Hillmen, Peter and Hall, Claire and Marsh, Judith and Elebute, Dupe and Richards, Stephen and Rollins, Scott A. and Mojcik, Christopher F. and Rother, Russell P.","509a-510a",102,11,"article","Blood"
"id_0000967","Eculizumab, a C5 Complement-Blocking Antibody, Abolishes Hemolysis and Renders Hemolytic Patients with Paroxysmal Nocturnal Hemoglobinuria (PNH) Transfusion Independent",2002,"Hillmen, Peter and Hall, Claire and Marsh, Judith and Elebute, Dupe and Mojcik, Christopher F. and Rollins, Scott A. and Richards, Stephen and Rother, Russell P.","Abstract",100,11,"article","Blood"
"id_0000968","Eculizumab, a C5 complement blocking antibody, is the first therapy to reduce transfusion requirements in patients with paroxysmal nocturnal haemoglobinuria (PNH)",2003,"Hillmen, P. and Hall, C. and Marsh, J. and Elebute, D. and Mojcik, C. and Rollins, S. and Cullen, M. and Richards, S. and Rother, R.",87,121,"Supplement 1","article","British Journal of Haematology"
"id_0000969","High incidence of progression to chronic renal insufficiency in patients with paroxysmal nocturnal hemoglobinuria (PNH)",2007,"Hillmen, Peter and Elebute, Modupe O. and Kelly, Richard and Urbario-Ispizua, Alvaro and Rother, Russell P. and Fu, Chieh Lin and Browne, Paul","1074A",110,"11, Part 1","article","Blood"
"id_0000970","The role of complement inhibition in PNH",2008,"Hillmen, P.","116-123",2008,1,"article","Hematology"
"id_0000971","Eculizumab (Soliris) and paroxysmal nocturnal hemolysis",2007,"Hillmen, P.","233-233",32,4,"article","P and T."
"id_0000972","Effect of eculizumab on haemolysis-associated nitric oxide depletion, dyspnoea, and measures of pulmonary hypertension in patients with paroxysmal nocturnal haemoglobinuria",2010,"Hill, A. and Rother, R. P. and Wang, X. and Morris, S. M., Jr. and Quinn-Senger, K. and Kelly, R. and Richards, S. J. and Bessler, M. and Bell, L. and Hillmen, P. and Gladwin, M. T.","414-425",149,3,"article","British Journal of Haematology"
"id_0000973","Improvement in the symptoms of smooth muscle dystonia during eculizumab therapy in paroxysmal nocturnal hemoglobinuria",2005,"Hill, A. and Rother, R. P. and Hillmen, P.","ECR40",90,"12 Suppl","article","Haematologica"
"id_0000974","Eculizumab prevents intravascular hemolysis in patients with paroxysmal nocturnal hemoglobinuria and unmasks low-level extravascular hemolysis occurring through C3 opsonization",2010,"Hill, A. and Rother, R. P. and Arnold, L. and Kelly, R. and Cullen, M. J. and Richards, S. J. and Hillmen, P.","567-573",95,4,"article","Haematologica"
"id_0000975","Erythopoietin treatment during complement inhibition with eculizumab in a patient with paroxysmal nocturnal hemoglobinuria",2007,"Hill, A. and Richards, S. J. and Rother, R. P. and Hillmen, P.","e31-e33",92,3,"article","Haematologica"
"id_0000976","Recent developments in the understanding and management of paroxysmal nocturnal haemoglobinuria",2007,"Hill, A. and Richards, S. J. and Hillmen, P.","181-192",137,3,"article","British Journal of Haematology."
"id_0000977","Sustained response and long-term safety of eculizumab in paroxysmal nocturnal hemoglobinuria",2005,"Hill, A. and Hillmen, P. and Richards, S. J. and Elebute, D. and Marsh, J. C. and Chan, J. and Mojcik, C. F. and Rother, R. P.","2559-2565",106,7,"article","Blood"
"id_0000978","Sustained control of hemolysis and symptoms and reduced transfusion requirements over a period of 2 years in paroxysmal nocturnal hemoglobinuria (PNH) with eculizumab therapy",2004,"Hill, Anita and Elebute, Dupe and Marsh, Judith C. and Richards, Stephen J. and McNutt, Bruce and Petro, Beth E. and Rother, Russell P. and Hillmen, Peter","772A",104,"11, Part 1","article","Blood"
"id_0000979","PNH: new options",2009,"Hill, A.","S20-S21",33,"Suppl. 1","article","Leukemia Research"
"id_0000980","Eculizumab (Soliris) reduces pulmonary hypertension in paroxysmal nocturnal hemoglobinuria",2009,"Hill, A.","98-98",34,2,"article","P and T."
"id_0000981","Update on eculizumab for the treatment of paroxysmal nocturnal hemoglobinuria.",2008,"Hill, A.","499-500",6,7,"article","Clinical Advances in Hematology & Oncology"
"id_0000982","Eculizumab for the treatment of paroxysmal nocturnal hemoglobinuria",2005,"Hill, A.","849-850",3,11,"article","Clinical Advances in Hematology & Oncology"
"id_0000983","Human leukocyte antigen antibody-incompatible renal transplantation: Excellent medium-term outcomes with negative cytotoxic crossmatch",2011,"Higgins, R. and Lowe, D. and Hathaway, M. and Williams, C. and Lam, F. T. and Kashi, H. and Tan, L. C. and Imray, C. and Fletcher, S. and Chen, K. and Krishnan, N. and Hamer, R. and Daga, S. and Edey, M. and Zehnder, D. and Briggs, D.","900-906",92,8,"article","Transplantation."
"id_0000984","Systemic lupus erythematosus: A therapeutic update",2009,"Heyneman, C. A.","29-52",22,1,"article","Journal of Pharmacy Practice."
"id_0000985","Complement and complement regulatory gene polymorphisms with severe preeclampsia",2011,"Heuser, C. C.","76A-76A",18,"3 SUPPL","article","Reproductive Sciences.Conference: 58th Annual Scientific Meeting of the Society for Gynecologic Investigation, SGI 2011 Miami Beach, FL United States."
"id_0000986","Hemolytic uremic syndrome in adults",2010,"Hertig, A. and Ridel, C. and Rondeau, E.","258-271",6,4,"article","Nephrologie & Therapeutique"
"id_0000987","Hemolytic uremic syndrome by Streptococcus pneumoniae",2007,"Herrero-Morin, J. D. and Fernandez, N. and Santos, F. and Rey, C. and Malaga, S.","505-508",27,4,"article","Nefrologia"
"id_0000988","Pathology after eculizumab in dense deposit disease and C3 GN",2013,"Herlitz, LC and Bomback, AS and Markowitz, GS and Stokes, MB and Smith, RN and Colvin, RB and Appel, GB and D'Agati, VD","1229-37",23,7,"article","J Am Soc Nephrol."
"id_0000989","Disease-associated sequence variations congregate in a polyanion recognition patch on human factor H revealed in three-dimensional structure",2006,"Herbert, A. P. and Uhrin, D. and Lyon, M. and Pangburn, M. K. and Barlow, P. N.","16512-16520",281,24,"article","Journal of Biological Chemistry"
"id_0000990","Structure of the host recognition region of complement Factor H reveals the molecular basis of atypical haemolytic uraemic syndrome",2006,"Herbert, A. P. and Uhrin, D. and Lyon, M. and Barlow, P. N. and Pangburn, M. K.","128-128",43,"1-2","article","Molecular Immunology"
"id_0000991","Analysis of the GAG binding properties of the C-terminal domains of complement factor H and disease associated mutants - implications for atypical haemolytic uraemic syndrome",2004,"Herbert, A. P. and Lyon, M. and Uhrin, D. and Barlow, P. N. and Pangburn, M. K.","244-244",41,"2-3","article","Molecular Immunology"
"id_0000992","Characterisation of the DNA-binding sites of factor H",2008,"Herbert, Andrew and Jenkins, Huw and Schmidt, Christoph and Uhrin, Dusan and Barlow, Paul",4126,45,"16, Sp. Iss. SI","article","Molecular Immunology"
"id_0000993","Structural and functional studies of C-terminal domains of complement factor H",2004,"Herbert, A. and Barlow, P. and Borthwick, K. and Haque, A. and Pangburn, M.","243-244",41,"2-3","article","Molecular Immunology"
"id_0000994","Complement, roles in renal disease and modulation for therapy",2008,"Hepburn, N. J. and Ruseva, M. M. and Harris, C. L. and Morgan, B. P.","357-376",70,5,"article","Clinical Nephrology."
