package,time,dataset,TP,FP,FN,TN,false_positive_rate,specificity,sensitivity,precision,f1,runtime
asreview,2023-12-07 14:03,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-07 14:09,srsr,16824,2,138,36025,5.551392011546895e-05,0.9999444860798844,0.9918641669614432,0.999881136336622,0.995856517106665,0:03:23
bib-dedupe,2023-12-07 14:27,digital_work,358,0,5,6783,0.0,1.0,0.9862258953168044,1.0,0.9930651872399444,0:00:34
asreview,2023-12-07 14:27,digital_work,336,284,27,6499,0.0418693793306796,0.9581306206693204,0.9256198347107438,0.5419354838709678,0.683621566632757,0:00:00
bib-dedupe,2023-12-07 14:27,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:04
asreview,2023-12-07 14:27,diabetes,1250,24,11,560,0.0410958904109589,0.958904109589041,0.9912767644726408,0.9811616954474096,0.9861932938856016,0:00:00
bib-dedupe,2023-12-07 14:28,respiratory,409,0,27,1552,0.0,1.0,0.9380733944954128,1.0,0.9680473372781064,0:00:07
asreview,2023-12-07 14:28,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-07 14:34,srsr,16824,0,138,36027,0.0,1.0,0.9918641669614432,1.0,0.9959154679453028,0:03:09
asreview,2023-12-07 14:56,srsr,16053,1793,909,34234,0.0497682293835179,0.950231770616482,0.9464096215068978,0.8995293062871231,0.9223741668581936,0:00:04
bib-dedupe,2023-12-07 15:10,depression,10001,0,151,69720,0.0,1.0,0.9851260835303388,1.0,0.9925073190095768,0:08:14
asreview,2023-12-07 15:44,depression,6135,3310,4017,66410,0.0474756167527251,0.9525243832472748,0.6043144208037825,0.6495500264690313,0.6261162422819819,0:00:04
bib-dedupe,2023-12-07 15:45,neuroimaging,1282,0,17,2139,0.0,1.0,0.9869130100076984,1.0,0.9934134056567224,0:00:10
asreview,2023-12-07 15:45,neuroimaging,1259,8,40,2131,0.0037400654511453,0.9962599345488546,0.9692070823710548,0.9936858721389108,0.9812938425565082,0:00:00
bib-dedupe,2023-12-07 15:45,stroke,310,0,5,977,0.0,1.0,0.984126984126984,1.0,0.992,0:00:04
asreview,2023-12-07 15:45,stroke,309,12,6,965,0.0122824974411463,0.9877175025588536,0.9809523809523808,0.9626168224299064,0.9716981132075472,0:00:00
bib-dedupe,2023-12-07 15:45,haematology,109,0,25,1279,0.0,1.0,0.8134328358208955,1.0,0.897119341563786,0:00:06
asreview,2023-12-07 15:45,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-07 15:46,cardiac,3507,0,21,5419,0.0,1.0,0.9940476190476192,1.0,0.9970149253731344,0:00:24
asreview,2023-12-07 15:46,cardiac,3148,124,380,5295,0.0228824506366488,0.9771175493633512,0.8922902494331065,0.9621026894865524,0.9258823529411764,0:00:00
bib-dedupe,2023-12-07 15:46,cytology_screening,734,0,36,1086,0.0,1.0,0.9532467532467532,1.0,0.976063829787234,0:00:04
asreview,2023-12-07 15:46,cytology_screening,752,14,18,1072,0.012891344383057,0.9871086556169428,0.9766233766233766,0.9817232375979112,0.9791666666666669,0:00:00
bib-dedupe,2023-12-07 15:57,digital_work,358,1,5,6782,0.0001474273920094,0.9998525726079904,0.9862258953168044,0.9972144846796658,0.9916897506925209,0:00:34
asreview,2023-12-07 15:57,digital_work,336,284,27,6499,0.0418693793306796,0.9581306206693204,0.9256198347107438,0.5419354838709678,0.683621566632757,0:00:00
bib-dedupe,2023-12-07 15:58,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:04
asreview,2023-12-07 15:58,diabetes,1250,24,11,560,0.0410958904109589,0.958904109589041,0.9912767644726408,0.9811616954474096,0.9861932938856016,0:00:00
bib-dedupe,2023-12-07 15:58,respiratory,409,0,27,1552,0.0,1.0,0.9380733944954128,1.0,0.9680473372781064,0:00:10
asreview,2023-12-07 15:58,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-07 16:03,srsr,16824,2,138,36025,5.551392011546895e-05,0.9999444860798844,0.9918641669614432,0.999881136336622,0.995856517106665,0:03:00
asreview,2023-12-07 16:20,srsr,16053,1793,909,34234,0.0497682293835179,0.950231770616482,0.9464096215068978,0.8995293062871231,0.9223741668581936,0:00:02
bib-dedupe,2023-12-07 16:26,digital_work,359,0,5,6782,0.0,1.0,0.9862637362637364,1.0,0.9930843706777316,0:00:39
asreview,2023-12-07 16:26,digital_work,336,284,28,6498,0.0418755529342376,0.9581244470657624,0.9230769230769232,0.5419354838709678,0.6829268292682928,0:00:00
bib-dedupe,2023-12-07 16:27,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:05
asreview,2023-12-07 16:27,diabetes,1250,24,11,560,0.0410958904109589,0.958904109589041,0.9912767644726408,0.9811616954474096,0.9861932938856016,0:00:00
bib-dedupe,2023-12-07 16:27,respiratory,409,0,27,1552,0.0,1.0,0.9380733944954128,1.0,0.9680473372781064,0:00:10
asreview,2023-12-07 16:27,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-07 16:33,srsr,16824,0,138,36027,0.0,1.0,0.9918641669614432,1.0,0.9959154679453028,0:03:25
asreview,2023-12-07 17:10,srsr,16053,1793,909,34234,0.0497682293835179,0.950231770616482,0.9464096215068978,0.8995293062871231,0.9223741668581936,0:00:02
bib-dedupe,2023-12-07 17:20,depression,10001,1,151,69719,1.434308663224326e-05,0.9999856569133676,0.9851260835303388,0.9999000199960008,0.9924580728391388,0:05:32
asreview,2023-12-07 17:53,depression,6135,3310,4017,66410,0.0474756167527251,0.9525243832472748,0.6043144208037825,0.6495500264690313,0.6261162422819819,0:00:04
bib-dedupe,2023-12-07 17:54,neuroimaging,1282,0,17,2139,0.0,1.0,0.9869130100076984,1.0,0.9934134056567224,0:00:12
asreview,2023-12-07 17:54,neuroimaging,1259,8,40,2131,0.0037400654511453,0.9962599345488546,0.9692070823710548,0.9936858721389108,0.9812938425565082,0:00:00
bib-dedupe,2023-12-07 17:54,stroke,310,0,5,977,0.0,1.0,0.984126984126984,1.0,0.992,0:00:05
asreview,2023-12-07 17:54,stroke,309,12,6,965,0.0122824974411463,0.9877175025588536,0.9809523809523808,0.9626168224299064,0.9716981132075472,0:00:00
bib-dedupe,2023-12-07 17:54,haematology,109,0,25,1279,0.0,1.0,0.8134328358208955,1.0,0.897119341563786,0:00:07
asreview,2023-12-07 17:54,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-07 17:55,cardiac,3507,0,21,5419,0.0,1.0,0.9940476190476192,1.0,0.9970149253731344,0:00:27
asreview,2023-12-07 17:56,cardiac,3148,124,380,5295,0.0228824506366488,0.9771175493633512,0.8922902494331065,0.9621026894865524,0.9258823529411764,0:00:00
bib-dedupe,2023-12-07 17:56,cytology_screening,734,0,36,1086,0.0,1.0,0.9532467532467532,1.0,0.976063829787234,0:00:06
asreview,2023-12-07 17:56,cytology_screening,752,14,18,1072,0.012891344383057,0.9871086556169428,0.9766233766233766,0.9817232375979112,0.9791666666666669,0:00:00
bib-dedupe,2023-12-07 18:05,digital_work,360,0,4,6782,0.0,1.0,0.989010989010989,1.0,0.994475138121547,0:00:31
asreview,2023-12-07 18:06,digital_work,336,284,28,6498,0.0418755529342376,0.9581244470657624,0.9230769230769232,0.5419354838709678,0.6829268292682928,0:00:00
bib-dedupe,2023-12-07 18:06,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:04
asreview,2023-12-07 18:06,diabetes,1250,24,11,560,0.0410958904109589,0.958904109589041,0.9912767644726408,0.9811616954474096,0.9861932938856016,0:00:00
bib-dedupe,2023-12-07 18:06,respiratory,409,0,27,1552,0.0,1.0,0.9380733944954128,1.0,0.9680473372781064,0:00:07
asreview,2023-12-07 18:06,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-07 18:11,srsr,16829,0,133,36027,0.0,1.0,0.9921589435208112,1.0,0.996064040720902,0:02:45
asreview,2023-12-07 18:26,srsr,16053,1793,909,34234,0.0497682293835179,0.950231770616482,0.9464096215068978,0.8995293062871231,0.9223741668581936,0:00:02
bib-dedupe,2023-12-07 18:36,depression,10002,0,151,69719,0.0,1.0,0.9851275485078302,1.0,0.9925080625155048,0:05:32
asreview,2023-12-07 19:07,depression,6135,3310,4018,66409,0.0474762977093762,0.9525237022906238,0.604254900029548,0.6495500264690313,0.6260842943157465,0:00:03
bib-dedupe,2023-12-07 19:08,neuroimaging,1283,0,16,2139,0.0,1.0,0.987682832948422,1.0,0.9938032532920218,0:00:12
asreview,2023-12-07 19:08,neuroimaging,1259,8,40,2131,0.0037400654511453,0.9962599345488546,0.9692070823710548,0.9936858721389108,0.9812938425565082,0:00:00
bib-dedupe,2023-12-07 19:08,stroke,310,0,5,977,0.0,1.0,0.984126984126984,1.0,0.992,0:00:05
asreview,2023-12-07 19:08,stroke,309,12,6,965,0.0122824974411463,0.9877175025588536,0.9809523809523808,0.9626168224299064,0.9716981132075472,0:00:00
bib-dedupe,2023-12-07 19:08,haematology,109,0,25,1279,0.0,1.0,0.8134328358208955,1.0,0.897119341563786,0:00:07
asreview,2023-12-07 19:08,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-07 19:09,cardiac,3507,0,21,5419,0.0,1.0,0.9940476190476192,1.0,0.9970149253731344,0:00:25
asreview,2023-12-07 19:09,cardiac,3148,124,380,5295,0.0228824506366488,0.9771175493633512,0.8922902494331065,0.9621026894865524,0.9258823529411764,0:00:00
bib-dedupe,2023-12-07 19:10,cytology_screening,734,0,36,1086,0.0,1.0,0.9532467532467532,1.0,0.976063829787234,0:00:05
asreview,2023-12-07 19:10,cytology_screening,752,14,18,1072,0.012891344383057,0.9871086556169428,0.9766233766233766,0.9817232375979112,0.9791666666666669,0:00:00
bib-dedupe,2023-12-07 20:27,digital_work,362,0,2,6782,0.0,1.0,0.9945054945054944,1.0,0.9972451790633609,0:00:29
asreview,2023-12-07 20:27,digital_work,336,284,28,6498,0.0418755529342376,0.9581244470657624,0.9230769230769232,0.5419354838709678,0.6829268292682928,0:00:00
bib-dedupe,2023-12-07 20:27,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:03
asreview,2023-12-07 20:27,diabetes,1250,24,11,560,0.0410958904109589,0.958904109589041,0.9912767644726408,0.9811616954474096,0.9861932938856016,0:00:00
bib-dedupe,2023-12-07 20:27,respiratory,409,0,27,1552,0.0,1.0,0.9380733944954128,1.0,0.9680473372781064,0:00:07
asreview,2023-12-07 20:27,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-07 20:32,srsr,16836,0,126,36027,0.0,1.0,0.9925716307039264,1.0,0.9962719687555476,0:02:47
asreview,2023-12-07 20:47,srsr,16053,1793,909,34234,0.0497682293835179,0.950231770616482,0.9464096215068978,0.8995293062871231,0.9223741668581936,0:00:02
bib-dedupe,2023-12-07 20:56,depression,10002,0,151,69719,0.0,1.0,0.9851275485078302,1.0,0.9925080625155048,0:05:33
asreview,2023-12-07 21:33,depression,6135,3310,4018,66409,0.0474762977093762,0.9525237022906238,0.604254900029548,0.6495500264690313,0.6260842943157465,0:00:03
bib-dedupe,2023-12-07 21:33,neuroimaging,1284,0,15,2139,0.0,1.0,0.9884526558891455,1.0,0.994192799070848,0:00:13
asreview,2023-12-07 21:33,neuroimaging,1259,8,40,2131,0.0037400654511453,0.9962599345488546,0.9692070823710548,0.9936858721389108,0.9812938425565082,0:00:00
bib-dedupe,2023-12-07 21:34,stroke,310,0,5,977,0.0,1.0,0.984126984126984,1.0,0.992,0:00:06
asreview,2023-12-07 21:34,stroke,309,12,6,965,0.0122824974411463,0.9877175025588536,0.9809523809523808,0.9626168224299064,0.9716981132075472,0:00:00
bib-dedupe,2023-12-07 21:34,haematology,111,0,23,1279,0.0,1.0,0.8283582089552238,1.0,0.9061224489795916,0:00:09
asreview,2023-12-07 21:34,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-07 21:35,cardiac,3507,0,21,5419,0.0,1.0,0.9940476190476192,1.0,0.9970149253731344,0:00:29
asreview,2023-12-07 21:35,cardiac,3148,124,380,5295,0.0228824506366488,0.9771175493633512,0.8922902494331065,0.9621026894865524,0.9258823529411764,0:00:00
bib-dedupe,2023-12-07 21:35,cytology_screening,734,0,36,1086,0.0,1.0,0.9532467532467532,1.0,0.976063829787234,0:00:06
asreview,2023-12-07 21:36,cytology_screening,752,14,18,1072,0.012891344383057,0.9871086556169428,0.9766233766233766,0.9817232375979112,0.9791666666666669,0:00:00
bib-dedupe,2023-12-07 22:06,digital_work,362,0,2,6782,0.0,1.0,0.9945054945054944,1.0,0.9972451790633609,0:00:26
asreview,2023-12-07 22:07,digital_work,337,284,27,6498,0.0418755529342376,0.9581244470657624,0.925824175824176,0.5426731078904992,0.6842639593908629,0:00:00
bib-dedupe,2023-12-07 22:07,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:04
asreview,2023-12-07 22:07,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-07 22:07,respiratory,409,0,27,1552,0.0,1.0,0.9380733944954128,1.0,0.9680473372781064,0:00:06
asreview,2023-12-07 22:07,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-07 22:12,srsr,16837,0,125,36027,0.0,1.0,0.9926305860158,1.0,0.9963016657297552,0:02:57
asreview,2023-12-07 22:26,srsr,16053,1775,909,34252,0.0492686041024787,0.9507313958975212,0.9464096215068978,0.9004375140228853,0.9228513940787582,0:00:02
bib-dedupe,2023-12-07 22:35,depression,10003,0,150,69719,0.0,1.0,0.9852260415640698,1.0,0.9925580472315936,0:05:19
asreview,2023-12-07 23:06,depression,6121,3297,4032,66422,0.0472898349087049,0.952710165091295,0.6028759972421944,0.6499256742408155,0.6255173470951919,0:00:03
bib-dedupe,2023-12-07 23:07,neuroimaging,1284,0,15,2139,0.0,1.0,0.9884526558891455,1.0,0.994192799070848,0:00:08
asreview,2023-12-07 23:07,neuroimaging,1260,8,39,2131,0.0037400654511453,0.9962599345488546,0.9699769053117784,0.9936908517350158,0.9816906895208414,0:00:00
bib-dedupe,2023-12-07 23:07,stroke,310,0,5,977,0.0,1.0,0.984126984126984,1.0,0.992,0:00:04
asreview,2023-12-07 23:07,stroke,309,12,6,965,0.0122824974411463,0.9877175025588536,0.9809523809523808,0.9626168224299064,0.9716981132075472,0:00:00
bib-dedupe,2023-12-07 23:07,haematology,111,0,23,1279,0.0,1.0,0.8283582089552238,1.0,0.9061224489795916,0:00:06
asreview,2023-12-07 23:07,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-07 23:08,cardiac,3508,0,20,5419,0.0,1.0,0.9943310657596371,1.0,0.9971574758385446,0:00:23
asreview,2023-12-07 23:08,cardiac,3165,124,363,5295,0.0228824506366488,0.9771175493633512,0.8971088435374149,0.9622985709942232,0.9285609505647644,0:00:00
bib-dedupe,2023-12-07 23:08,cytology_screening,734,0,36,1086,0.0,1.0,0.9532467532467532,1.0,0.976063829787234,0:00:03
asreview,2023-12-07 23:08,cytology_screening,752,14,18,1072,0.012891344383057,0.9871086556169428,0.9766233766233766,0.9817232375979112,0.9791666666666669,0:00:00
bib-dedupe,2023-12-08 06:16,digital_work,362,0,2,6782,0.0,1.0,0.9945054945054944,1.0,0.9972451790633609,0:00:30
asreview,2023-12-08 06:16,digital_work,337,284,27,6498,0.0418755529342376,0.9581244470657624,0.925824175824176,0.5426731078904992,0.6842639593908629,0:00:00
bib-dedupe,2023-12-08 06:17,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:03
asreview,2023-12-08 06:17,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-08 06:17,respiratory,409,0,27,1552,0.0,1.0,0.9380733944954128,1.0,0.9680473372781064,0:00:07
asreview,2023-12-08 06:17,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-08 06:21,srsr,16837,0,125,36027,0.0,1.0,0.9926305860158,1.0,0.9963016657297552,0:02:27
asreview,2023-12-08 06:36,srsr,16053,1775,909,34252,0.0492686041024787,0.9507313958975212,0.9464096215068978,0.9004375140228853,0.9228513940787582,0:00:02
bib-dedupe,2023-12-08 06:45,depression,10005,0,148,69719,0.0,1.0,0.9854230276765488,1.0,0.9926580017858916,0:05:26
asreview,2023-12-08 07:29,depression,6121,3297,4032,66422,0.0472898349087049,0.952710165091295,0.6028759972421944,0.6499256742408155,0.6255173470951919,0:00:05
bib-dedupe,2023-12-08 07:29,neuroimaging,1285,0,14,2139,0.0,1.0,0.9892224788298692,1.0,0.9945820433436532,0:00:19
asreview,2023-12-08 07:29,neuroimaging,1260,8,39,2131,0.0037400654511453,0.9962599345488546,0.9699769053117784,0.9936908517350158,0.9816906895208414,0:00:00
bib-dedupe,2023-12-08 07:30,stroke,310,0,5,977,0.0,1.0,0.984126984126984,1.0,0.992,0:00:07
asreview,2023-12-08 07:30,stroke,309,12,6,965,0.0122824974411463,0.9877175025588536,0.9809523809523808,0.9626168224299064,0.9716981132075472,0:00:00
bib-dedupe,2023-12-08 07:30,haematology,112,0,22,1279,0.0,1.0,0.835820895522388,1.0,0.9105691056910568,0:00:11
asreview,2023-12-08 07:30,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-08 07:31,cardiac,3508,0,20,5419,0.0,1.0,0.9943310657596371,1.0,0.9971574758385446,0:00:42
asreview,2023-12-08 07:32,cardiac,3165,124,363,5295,0.0228824506366488,0.9771175493633512,0.8971088435374149,0.9622985709942232,0.9285609505647644,0:00:00
bib-dedupe,2023-12-08 07:32,cytology_screening,759,0,11,1086,0.0,1.0,0.9857142857142858,1.0,0.9928057553956836,0:00:09
asreview,2023-12-08 07:32,cytology_screening,752,14,18,1072,0.012891344383057,0.9871086556169428,0.9766233766233766,0.9817232375979112,0.9791666666666669,0:00:00
bib-dedupe,2023-12-08 08:52,digital_work,362,0,2,6782,0.0,1.0,0.9945054945054944,1.0,0.9972451790633609,0:00:34
asreview,2023-12-08 08:53,digital_work,337,284,27,6498,0.0418755529342376,0.9581244470657624,0.925824175824176,0.5426731078904992,0.6842639593908629,0:00:00
bib-dedupe,2023-12-08 08:53,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:05
asreview,2023-12-08 08:53,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-08 08:53,respiratory,409,0,27,1552,0.0,1.0,0.9380733944954128,1.0,0.9680473372781064,0:00:12
asreview,2023-12-08 08:53,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-08 08:58,srsr,16837,0,125,36027,0.0,1.0,0.9926305860158,1.0,0.9963016657297552,0:02:59
asreview,2023-12-08 09:14,srsr,16053,1775,909,34252,0.0492686041024787,0.9507313958975212,0.9464096215068978,0.9004375140228853,0.9228513940787582,0:00:02
bib-dedupe,2023-12-08 09:21,digital_work,361,11,3,6771,0.0016219404305514,0.9983780595694486,0.9917582417582418,0.9704301075268816,0.9809782608695652,0:00:34
asreview,2023-12-08 09:21,digital_work,337,284,27,6498,0.0418755529342376,0.9581244470657624,0.925824175824176,0.5426731078904992,0.6842639593908629,0:00:00
bib-dedupe,2023-12-08 09:21,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:03
asreview,2023-12-08 09:21,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-08 09:21,respiratory,409,0,27,1552,0.0,1.0,0.9380733944954128,1.0,0.9680473372781064,0:00:07
asreview,2023-12-08 09:21,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-08 09:32,digital_work,362,0,2,6782,0.0,1.0,0.9945054945054944,1.0,0.9972451790633609,0:00:39
asreview,2023-12-08 09:33,digital_work,337,284,27,6498,0.0418755529342376,0.9581244470657624,0.925824175824176,0.5426731078904992,0.6842639593908629,0:00:00
bib-dedupe,2023-12-08 09:33,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:05
asreview,2023-12-08 09:33,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-08 09:33,respiratory,409,0,27,1552,0.0,1.0,0.9380733944954128,1.0,0.9680473372781064,0:00:10
