merged_origins
"['source_1.bib/0000001658', 'source_1.bib/0000007880']"
"['source_1.bib/0000004199', 'source_1.bib/0000008678']"
"['source_1.bib/0000001639', 'source_1.bib/0000007928']"
"['source_1.bib/0000002796', 'source_1.bib/0000008714']"
"['source_1.bib/0000004318', 'source_1.bib/0000008596']"
"['source_1.bib/0000004012', 'source_1.bib/0000006308']"
"['source_1.bib/0000003229', 'source_1.bib/0000007993']"
"['source_1.bib/0000003572', 'source_1.bib/0000007612']"
"['source_1.bib/0000001637', 'source_1.bib/0000006821']"
"['source_1.bib/0000004080', 'source_1.bib/0000008690']"
"['source_1.bib/0000002244', 'source_1.bib/0000007389']"
"['source_1.bib/0000000532', 'source_1.bib/0000007939']"
"['source_1.bib/0000003054', 'source_1.bib/0000006538']"
"['source_1.bib/0000001431', 'source_1.bib/0000004786']"
"['source_1.bib/0000002529', 'source_1.bib/0000004892', 'source_1.bib/0000005601']"
"['source_1.bib/0000002131', 'source_1.bib/0000008223']"
"['source_1.bib/0000004375', 'source_1.bib/0000005360']"
"['source_1.bib/0000001384', 'source_1.bib/0000004913']"
"['source_1.bib/0000002322', 'source_1.bib/0000005765']"
"['source_1.bib/0000004698', 'source_1.bib/0000005478']"
"['source_1.bib/0000001079', 'source_1.bib/0000008299']"
"['source_1.bib/0000000780', 'source_1.bib/0000006323']"
"['source_1.bib/0000004181', 'source_1.bib/0000007678']"
"['source_1.bib/0000000718', 'source_1.bib/0000009185']"
"['source_1.bib/0000001209', 'source_1.bib/0000007879']"
"['source_1.bib/0000002584', 'source_1.bib/0000007455']"
"['source_1.bib/0000000439', 'source_1.bib/0000008220']"
"['source_1.bib/0000004678', 'source_1.bib/0000004745']"
"['source_1.bib/0000004018', 'source_1.bib/0000006603']"
"['source_1.bib/0000003956', 'source_1.bib/0000005064']"
"['source_1.bib/0000002907', 'source_1.bib/0000006243']"
"['source_1.bib/0000004668', 'source_1.bib/0000007137', 'source_1.bib/0000007292']"
"['source_1.bib/0000002111', 'source_1.bib/0000005912', 'source_1.bib/0000005945']"
"['source_1.bib/0000000324', 'source_1.bib/0000005334']"
"['source_1.bib/0000002592', 'source_1.bib/0000005186']"
"['source_1.bib/0000001813', 'source_1.bib/0000008911']"
"['source_1.bib/0000002166', 'source_1.bib/0000006727']"
"['source_1.bib/0000000835', 'source_1.bib/0000007059']"
"['source_1.bib/0000002521', 'source_1.bib/0000004859']"
"['source_1.bib/0000001155', 'source_1.bib/0000007209']"
"['source_1.bib/0000002138', 'source_1.bib/0000008837']"
"['source_1.bib/0000003650', 'source_1.bib/0000007117', 'source_1.bib/0000007158']"
"['source_1.bib/0000004245', 'source_1.bib/0000007126', 'source_1.bib/0000007176']"
"['source_1.bib/0000001681', 'source_1.bib/0000007412']"
"['source_1.bib/0000002977', 'source_1.bib/0000008071']"
"['source_1.bib/0000002984', 'source_1.bib/0000007649']"
"['source_1.bib/0000001985', 'source_1.bib/0000007991']"
"['source_1.bib/0000000904', 'source_1.bib/0000007940']"
"['source_1.bib/0000001987', 'source_1.bib/0000008180']"
"['source_1.bib/0000002392', 'source_1.bib/0000005617', 'source_1.bib/0000005777']"
"['source_1.bib/0000002601', 'source_1.bib/0000005631']"
"['source_1.bib/0000003671', 'source_1.bib/0000007774']"
"['source_1.bib/0000002718', 'source_1.bib/0000008310']"
"['source_1.bib/0000001362', 'source_1.bib/0000007791']"
"['source_1.bib/0000001434', 'source_1.bib/0000007263']"
"['source_1.bib/0000004045', 'source_1.bib/0000005755']"
"['source_1.bib/0000003132', 'source_1.bib/0000007041']"
"['source_1.bib/0000002729', 'source_1.bib/0000005191']"
"['source_1.bib/0000000320', 'source_1.bib/0000008046']"
"['source_1.bib/0000004509', 'source_1.bib/0000006410']"
"['source_1.bib/0000001682', 'source_1.bib/0000007647']"
"['source_1.bib/0000001768', 'source_1.bib/0000007403']"
"['source_1.bib/0000001831', 'source_1.bib/0000006269']"
"['source_1.bib/0000004252', 'source_1.bib/0000006049']"
"['source_1.bib/0000003107', 'source_1.bib/0000006626']"
"['source_1.bib/0000003191', 'source_1.bib/0000006646']"
"['source_1.bib/0000001022', 'source_1.bib/0000004808']"
"['source_1.bib/0000002587', 'source_1.bib/0000007089']"
"['source_1.bib/0000003905', 'source_1.bib/0000007672']"
"['source_1.bib/0000002174', 'source_1.bib/0000008901']"
"['source_1.bib/0000001491', 'source_1.bib/0000006442']"
"['source_1.bib/0000000461', 'source_1.bib/0000007273']"
"['source_1.bib/0000003238', 'source_1.bib/0000007057']"
"['source_1.bib/0000000459', 'source_1.bib/0000009202']"
"['source_1.bib/0000004025', 'source_1.bib/0000008568']"
"['source_1.bib/0000002762', 'source_1.bib/0000007365']"
"['source_1.bib/0000000454', 'source_1.bib/0000008575']"
"['source_1.bib/0000002739', 'source_1.bib/0000008494']"
"['source_1.bib/0000000334', 'source_1.bib/0000005667']"
"['source_1.bib/0000004144', 'source_1.bib/0000005350', 'source_1.bib/0000005390']"
"['source_1.bib/0000003559', 'source_1.bib/0000007520', 'source_1.bib/0000007631']"
"['source_1.bib/0000002567', 'source_1.bib/0000007753']"
"['source_1.bib/0000001494', 'source_1.bib/0000007838']"
"['source_1.bib/0000001840', 'source_1.bib/0000006613']"
"['source_1.bib/0000004656', 'source_1.bib/0000007746']"
"['source_1.bib/0000001762', 'source_1.bib/0000006401']"
"['source_1.bib/0000002777', 'source_1.bib/0000007454']"
"['source_1.bib/0000004110', 'source_1.bib/0000006610']"
"['source_1.bib/0000004111', 'source_1.bib/0000006667', 'source_1.bib/0000006785']"
"['source_1.bib/0000004147', 'source_1.bib/0000005704']"
"['source_1.bib/0000001391', 'source_1.bib/0000005218']"
"['source_1.bib/0000000811', 'source_1.bib/0000006329']"
"['source_1.bib/0000002101', 'source_1.bib/0000008725']"
"['source_1.bib/0000003427', 'source_1.bib/0000005728']"
"['source_1.bib/0000003037', 'source_1.bib/0000009084']"
"['source_1.bib/0000002514', 'source_1.bib/0000006017']"
"['source_1.bib/0000001206', 'source_1.bib/0000004927']"
"['source_1.bib/0000000636', 'source_1.bib/0000007919', 'source_1.bib/0000008056']"
"['source_1.bib/0000004624', 'source_1.bib/0000005063']"
"['source_1.bib/0000002358', 'source_1.bib/0000006491']"
"['source_1.bib/0000002914', 'source_1.bib/0000004989']"
"['source_1.bib/0000001656', 'source_1.bib/0000008537']"
"['source_1.bib/0000001146', 'source_1.bib/0000008244']"
"['source_1.bib/0000003694', 'source_1.bib/0000006368']"
"['source_1.bib/0000002774', 'source_1.bib/0000008689']"
"['source_1.bib/0000002731', 'source_1.bib/0000008799']"
"['source_1.bib/0000000301', 'source_1.bib/0000005619', 'source_1.bib/0000005673']"
"['source_1.bib/0000002974', 'source_1.bib/0000006523']"
"['source_1.bib/0000001890', 'source_1.bib/0000005908', 'source_1.bib/0000005969']"
"['source_1.bib/0000003245', 'source_1.bib/0000008552']"
"['source_1.bib/0000002474', 'source_1.bib/0000005469']"
"['source_1.bib/0000002245', 'source_1.bib/0000007615']"
"['source_1.bib/0000000388', 'source_1.bib/0000006315']"
"['source_1.bib/0000003542', 'source_1.bib/0000008327']"
"['source_1.bib/0000001171', 'source_1.bib/0000008643']"
"['source_1.bib/0000001213', 'source_1.bib/0000007466']"
"['source_1.bib/0000004442', 'source_1.bib/0000008275']"
"['source_1.bib/0000003439', 'source_1.bib/0000007247']"
"['source_1.bib/0000001837', 'source_1.bib/0000008323']"
"['source_1.bib/0000002124', 'source_1.bib/0000006020']"
"['source_1.bib/0000003980', 'source_1.bib/0000007762']"
"['source_1.bib/0000001778', 'source_1.bib/0000008228']"
"['source_1.bib/0000004447', 'source_1.bib/0000005133']"
"['source_1.bib/0000001496', 'source_1.bib/0000008090']"
"['source_1.bib/0000002900', 'source_1.bib/0000007921']"
"['source_1.bib/0000003977', 'source_1.bib/0000006648']"
"['source_1.bib/0000001402', 'source_1.bib/0000005593']"
"['source_1.bib/0000000950', 'source_1.bib/0000006521']"
"['source_1.bib/0000000504', 'source_1.bib/0000007523', 'source_1.bib/0000007626']"
"['source_1.bib/0000002621', 'source_1.bib/0000006060']"
"['source_1.bib/0000004332', 'source_1.bib/0000005930', 'source_1.bib/0000006008']"
"['source_1.bib/0000004539', 'source_1.bib/0000006910', 'source_1.bib/0000006927']"
"['source_1.bib/0000002880', 'source_1.bib/0000005653']"
"['source_1.bib/0000003614', 'source_1.bib/0000007074']"
"['source_1.bib/0000000314', 'source_1.bib/0000005406']"
"['source_1.bib/0000001782', 'source_1.bib/0000007663']"
"['source_1.bib/0000000971', 'source_1.bib/0000007108']"
"['source_1.bib/0000001570', 'source_1.bib/0000007664']"
"['source_1.bib/0000002170', 'source_1.bib/0000007040']"
"['source_1.bib/0000003473', 'source_1.bib/0000007997']"
"['source_1.bib/0000003208', 'source_1.bib/0000007618']"
"['source_1.bib/0000002924', 'source_1.bib/0000006479', 'source_1.bib/0000006606']"
"['source_1.bib/0000001449', 'source_1.bib/0000008531']"
"['source_1.bib/0000002791', 'source_1.bib/0000006865']"
"['source_1.bib/0000004055', 'source_1.bib/0000005430']"
"['source_1.bib/0000002866', 'source_1.bib/0000005775']"
"['source_1.bib/0000000662', 'source_1.bib/0000008515']"
"['source_1.bib/0000000472', 'source_1.bib/0000006239', 'source_1.bib/0000006279']"
"['source_1.bib/0000003898', 'source_1.bib/0000005362', 'source_1.bib/0000005467']"
"['source_1.bib/0000003348', 'source_1.bib/0000005990']"
"['source_1.bib/0000000874', 'source_1.bib/0000008677']"
"['source_1.bib/0000002496', 'source_1.bib/0000005493']"
"['source_1.bib/0000003752', 'source_1.bib/0000006021']"
"['source_1.bib/0000001600', 'source_1.bib/0000007750']"
"['source_1.bib/0000000499', 'source_1.bib/0000009165']"
"['source_1.bib/0000004301', 'source_1.bib/0000008497']"
"['source_1.bib/0000003954', 'source_1.bib/0000006255', 'source_1.bib/0000006306']"
"['source_1.bib/0000001615', 'source_1.bib/0000006412']"
"['source_1.bib/0000003318', 'source_1.bib/0000005644']"
"['source_1.bib/0000000385', 'source_1.bib/0000005888']"
"['source_1.bib/0000003397', 'source_1.bib/0000007043']"
"['source_1.bib/0000002778', 'source_1.bib/0000007506', 'source_1.bib/0000007594']"
"['source_1.bib/0000001707', 'source_1.bib/0000005437']"
"['source_1.bib/0000003457', 'source_1.bib/0000004906']"
"['source_1.bib/0000004378', 'source_1.bib/0000006915', 'source_1.bib/0000006924']"
"['source_1.bib/0000004385', 'source_1.bib/0000007926']"
"['source_1.bib/0000000540', 'source_1.bib/0000006939']"
"['source_1.bib/0000000413', 'source_1.bib/0000006084']"
"['source_1.bib/0000002330', 'source_1.bib/0000005219']"
"['source_1.bib/0000001285', 'source_1.bib/0000007712']"
"['source_1.bib/0000003197', 'source_1.bib/0000008184']"
"['source_1.bib/0000003196', 'source_1.bib/0000008109']"
"['source_1.bib/0000002785', 'source_1.bib/0000007978']"
"['source_1.bib/0000003160', 'source_1.bib/0000007054']"
"['source_1.bib/0000004672', 'source_1.bib/0000006801']"
"['source_1.bib/0000000753', 'source_1.bib/0000008726']"
"['source_1.bib/0000000330', 'source_1.bib/0000004799']"
"['source_1.bib/0000003876', 'source_1.bib/0000005629']"
"['source_1.bib/0000000321', 'source_1.bib/0000004860', 'source_1.bib/0000005431']"
"['source_1.bib/0000001071', 'source_1.bib/0000006380']"
"['source_1.bib/0000003412', 'source_1.bib/0000005776']"
"['source_1.bib/0000003606', 'source_1.bib/0000007977']"
"['source_1.bib/0000003608', 'source_1.bib/0000007979']"
"['source_1.bib/0000003976', 'source_1.bib/0000008616']"
"['source_1.bib/0000003085', 'source_1.bib/0000008148']"
"['source_1.bib/0000003083', 'source_1.bib/0000008130']"
"['source_1.bib/0000003084', 'source_1.bib/0000008177']"
"['source_1.bib/0000003685', 'source_1.bib/0000006038']"
"['source_1.bib/0000001866', 'source_1.bib/0000006666', 'source_1.bib/0000006784']"
"['source_1.bib/0000001204', 'source_1.bib/0000006337']"
"['source_1.bib/0000002042', 'source_1.bib/0000007279']"
"['source_1.bib/0000001524', 'source_1.bib/0000006395']"
"['source_1.bib/0000003936', 'source_1.bib/0000005735']"
"['source_1.bib/0000000907', 'source_1.bib/0000006811']"
"['source_1.bib/0000001926', 'source_1.bib/0000006728']"
"['source_1.bib/0000003157', 'source_1.bib/0000006887']"
"['source_1.bib/0000000390', 'source_1.bib/0000007090']"
"['source_1.bib/0000003971', 'source_1.bib/0000004874', 'source_1.bib/0000005426']"
"['source_1.bib/0000003597', 'source_1.bib/0000006346']"
"['source_1.bib/0000002072', 'source_1.bib/0000006657']"
"['source_1.bib/0000004271', 'source_1.bib/0000004998']"
"['source_1.bib/0000004621', 'source_1.bib/0000006546']"
"['source_1.bib/0000003158', 'source_1.bib/0000006888']"
"['source_1.bib/0000003535', 'source_1.bib/0000005916', 'source_1.bib/0000006025']"
"['source_1.bib/0000002354', 'source_1.bib/0000005650']"
"['source_1.bib/0000001122', 'source_1.bib/0000004742']"
"['source_1.bib/0000003518', 'source_1.bib/0000006664']"
"['source_1.bib/0000004032', 'source_1.bib/0000007204']"
"['source_1.bib/0000002784', 'source_1.bib/0000006078']"
"['source_1.bib/0000004481', 'source_1.bib/0000007100']"
"['source_1.bib/0000003152', 'source_1.bib/0000005973']"
"['source_1.bib/0000004548', 'source_1.bib/0000009104']"
"['source_1.bib/0000004709', 'source_1.bib/0000008847']"
"['source_1.bib/0000003415', 'source_1.bib/0000008349']"
"['source_1.bib/0000002830', 'source_1.bib/0000008570']"
"['source_1.bib/0000000408', 'source_1.bib/0000008823']"
"['source_1.bib/0000001020', 'source_1.bib/0000008632']"
"['source_1.bib/0000002710', 'source_1.bib/0000007600']"
"['source_1.bib/0000002025', 'source_1.bib/0000006883']"
"['source_1.bib/0000002614', 'source_1.bib/0000007044']"
"['source_1.bib/0000000968', 'source_1.bib/0000006837']"
"['source_1.bib/0000002632', 'source_1.bib/0000007553']"
"['source_1.bib/0000003335', 'source_1.bib/0000004887', 'source_1.bib/0000005177']"
"['source_1.bib/0000004066', 'source_1.bib/0000008104']"
"['source_1.bib/0000004362', 'source_1.bib/0000006495']"
"['source_1.bib/0000000829', 'source_1.bib/0000007414']"
"['source_1.bib/0000003726', 'source_1.bib/0000007696']"
"['source_1.bib/0000001392', 'source_1.bib/0000005996']"
"['source_1.bib/0000002103', 'source_1.bib/0000008803']"
"['source_1.bib/0000004322', 'source_1.bib/0000007779']"
"['source_1.bib/0000002449', 'source_1.bib/0000009034']"
"['source_1.bib/0000000478', 'source_1.bib/0000009003']"
"['source_1.bib/0000000323', 'source_1.bib/0000005090', 'source_1.bib/0000005168']"
"['source_1.bib/0000002368', 'source_1.bib/0000006561']"
"['source_1.bib/0000004590', 'source_1.bib/0000009010']"
"['source_1.bib/0000003033', 'source_1.bib/0000008414']"
"['source_1.bib/0000004101', 'source_1.bib/0000008116']"
"['source_1.bib/0000002254', 'source_1.bib/0000008988']"
"['source_1.bib/0000003636', 'source_1.bib/0000006373']"
"['source_1.bib/0000001520', 'source_1.bib/0000005008']"
"['source_1.bib/0000001174', 'source_1.bib/0000007493']"
"['source_1.bib/0000003746', 'source_1.bib/0000007687']"
"['source_1.bib/0000002405', 'source_1.bib/0000007669']"
"['source_1.bib/0000001923', 'source_1.bib/0000006354']"
"['source_1.bib/0000003744', 'source_1.bib/0000006696', 'source_1.bib/0000006753']"
"['source_1.bib/0000003674', 'source_1.bib/0000006214']"
"['source_1.bib/0000003521', 'source_1.bib/0000008875']"
"['source_1.bib/0000003830', 'source_1.bib/0000007494']"
"['source_1.bib/0000002511', 'source_1.bib/0000007177']"
"['source_1.bib/0000002507', 'source_1.bib/0000006404']"
"['source_1.bib/0000001986', 'source_1.bib/0000008124']"
"['source_1.bib/0000001672', 'source_1.bib/0000005328']"
"['source_1.bib/0000002802', 'source_1.bib/0000005712']"
"['source_1.bib/0000002699', 'source_1.bib/0000005729']"
"['source_1.bib/0000000879', 'source_1.bib/0000009129']"
"['source_1.bib/0000002886', 'source_1.bib/0000008061']"
"['source_1.bib/0000000914', 'source_1.bib/0000007786']"
"['source_1.bib/0000002207', 'source_1.bib/0000007603']"
"['source_1.bib/0000000394', 'source_1.bib/0000007136', 'source_1.bib/0000007315']"
"['source_1.bib/0000001999', 'source_1.bib/0000004905']"
"['source_1.bib/0000004085', 'source_1.bib/0000008341']"
"['source_1.bib/0000003038', 'source_1.bib/0000009095']"
"['source_1.bib/0000000295', 'source_1.bib/0000008705']"
"['source_1.bib/0000000674', 'source_1.bib/0000008297']"
"['source_1.bib/0000002216', 'source_1.bib/0000008524']"
"['source_1.bib/0000002283', 'source_1.bib/0000006740']"
"['source_1.bib/0000001925', 'source_1.bib/0000006437']"
"['source_1.bib/0000003998', 'source_1.bib/0000008034']"
"['source_1.bib/0000003109', 'source_1.bib/0000006386']"
"['source_1.bib/0000004075', 'source_1.bib/0000009027']"
"['source_1.bib/0000004086', 'source_1.bib/0000008649']"
"['source_1.bib/0000002766', 'source_1.bib/0000009019']"
"['source_1.bib/0000002464', 'source_1.bib/0000008347']"
"['source_1.bib/0000001997', 'source_1.bib/0000007245']"
"['source_1.bib/0000004112', 'source_1.bib/0000008041']"
"['source_1.bib/0000000380', 'source_1.bib/0000008623']"
"['source_1.bib/0000000462', 'source_1.bib/0000008221']"
"['source_1.bib/0000001907', 'source_1.bib/0000007276']"
"['source_1.bib/0000001425', 'source_1.bib/0000008397']"
"['source_1.bib/0000000940', 'source_1.bib/0000007808']"
"['source_1.bib/0000001720', 'source_1.bib/0000005352']"
"['source_1.bib/0000001450', 'source_1.bib/0000008671']"
"['source_1.bib/0000002379', 'source_1.bib/0000006734']"
"['source_1.bib/0000000488', 'source_1.bib/0000008760']"
"['source_1.bib/0000004231', 'source_1.bib/0000007856']"
"['source_1.bib/0000002140', 'source_1.bib/0000007917']"
"['source_1.bib/0000001629', 'source_1.bib/0000005744']"
"['source_1.bib/0000001932', 'source_1.bib/0000006743']"
"['source_1.bib/0000003339', 'source_1.bib/0000007684']"
"['source_1.bib/0000003604', 'source_1.bib/0000007905']"
"['source_1.bib/0000001856', 'source_1.bib/0000009118']"
"['source_1.bib/0000001413', 'source_1.bib/0000008729']"
"['source_1.bib/0000001930', 'source_1.bib/0000008050']"
"['source_1.bib/0000000963', 'source_1.bib/0000009064']"
"['source_1.bib/0000001887', 'source_1.bib/0000009062']"
"['source_1.bib/0000001886', 'source_1.bib/0000009069']"
"['source_1.bib/0000003635', 'source_1.bib/0000009187']"
"['source_1.bib/0000002737', 'source_1.bib/0000008887']"
"['source_1.bib/0000002551', 'source_1.bib/0000007445']"
"['source_1.bib/0000002498', 'source_1.bib/0000005893']"
"['source_1.bib/0000000360', 'source_1.bib/0000008798']"
"['source_1.bib/0000004004', 'source_1.bib/0000008355']"
"['source_1.bib/0000000998', 'source_1.bib/0000007518', 'source_1.bib/0000007677']"
"['source_1.bib/0000000375', 'source_1.bib/0000007046']"
"['source_1.bib/0000002949', 'source_1.bib/0000005095']"
"['source_1.bib/0000004546', 'source_1.bib/0000007965']"
"['source_1.bib/0000002039', 'source_1.bib/0000009101']"
"['source_1.bib/0000004133', 'source_1.bib/0000009081']"
"['source_1.bib/0000003944', 'source_1.bib/0000008769']"
"['source_1.bib/0000002890', 'source_1.bib/0000007714']"
"['source_1.bib/0000000959', 'source_1.bib/0000007453']"
