ID,orig_ID,orig_source,url,number,volume,year,doi,ENTRYTYPE,title,journal,author,pages,abstract,language,dblp_key
D_000753,000753,dblp,http://misq.org/the-design-theory-nexus.html,4,32,2008,,article,The Design Theory Nexus,MIS Quarterly,"Pries-Heje, Jan and Baskerville, Richard L.",,,,https://dblp.org/rec/journals/misq/Pries-HejeB08
D_000754,000754,dblp,http://misq.org/whom-are-we-informing-issues-and-recommendations-for-mis-research-from-an-informing-science-perspective.html,2,33,2009,,article,Whom Are We Informing? Issues and Recommendations for MIS Research from an Informing Science Perspective,MIS Quarterly,"Gill, Grandon and Bhattacherjee, Anol",,,,https://dblp.org/rec/journals/misq/GillB09
D_000755,000755,dblp,http://misq.org/assessing-between-group-differences-in-information-systems-research-a-comparison-of-covariance-and-component-based-sem.html,1,33,2009,,article,Assessing Between-Group Differences in Information Systems Research - A Comparison of Covariance-and Component-Based SEM,MIS Quarterly,"Qureshi, Israr and Compeau, Deborah",,,,https://dblp.org/rec/journals/misq/QureshiC09
D_000756,000756,dblp,http://misq.org/adoption-of-electronic-health-records-in-the-presence-of-privacy-concerns-the-elaboration-of-likelihood-model-and-individual-persuasion.html,2,33,2009,,article,Adoption of Electronic Health Records in the Presence of Privacy Concerns - The Elaboration Likelihood Model and Individual Persuasion,MIS Quarterly,"Angst, Corey M. and Agarwal, Ritu",,,,https://dblp.org/rec/journals/misq/AngstA09
D_000757,000757,dblp,http://misq.org/are-two-heads-better-than-one-for-software-development-the-productivity-paradox-of-pair-programming.html,1,33,2009,,article,Are Two Heads Better than One for Software Development? The Productivity Paradox of Pair Programming,MIS Quarterly,"Balijepally, Venugopal and Mahapatra, RadhaKanta and Nerur, Sridhar P. and Price, Kenneth H.",,,,https://dblp.org/rec/journals/misq/BalijepallyMNP09
D_000758,000758,dblp,http://misq.org/overlapping-online-auctions-empirical-characterization-of-bidder-strategies-and-auction-prices.html,4,33,2009,,article,Overlapping Online Auctions - Empirical Characterization of Bidder Strategies and Auction Prices,MIS Quarterly,"Bapna, Ravi and Chang, Seokjoo Andrew and Góes, Paulo B. and Gupta, Alok",,,,https://dblp.org/rec/journals/misq/BapnaCGG09
D_000759,000759,dblp,http://misq.org/fashion-waves-in-information-systems-research-and-practice.html,4,33,2009,,article,Fashion Waves in Information Systems Research and Practice,MIS Quarterly,"Baskerville, Richard L. and Myers, Michael D.",,,,https://dblp.org/rec/journals/misq/BaskervilleM09
D_000760,000760,dblp,http://misq.org/interpretation-of-formative-measurement-in-information-systems-research.html,4,33,2009,,article,Interpretation of Formative Measurement in Information Systems Research,MIS Quarterly,"Cenfetelli, Ronald T. and Bassellier, Geneviève",,,,https://dblp.org/rec/journals/misq/CenfetelliB09
D_000761,000761,dblp,http://misq.org/how-ethics-can-enhance-organizational-privacy-lessons-from-the-choicepoint-and-tjx-data-breaches.html,4,33,2009,,article,How Ethics Can Enhance Organizational Privacy - Lessons from the ChoicePoint and TJX Data Breaches,MIS Quarterly,"Culnan, Mary J. and Williams, Cynthia Clark",,,,https://dblp.org/rec/journals/misq/CulnanW09
D_000762,000762,dblp,http://misq.org/informational-cascades-and-software-adoption-on-the-internet-an-empirical-investigation.html,1,33,2009,,article,Informational Cascades and Software Adoption on the Internet - An Empirical Investigation,MIS Quarterly,"Duan, Wenjing and Gu, Bin and Whinston, Andrew B.",,,,https://dblp.org/rec/journals/misq/DuanGW09
D_000763,000763,dblp,http://misq.org/internet-exchanges-for-used-goods-an-empirical-analysis-of-trade-patterns-and-adverse-selection.html,2,33,2009,,article,Internet Exchanges for Used Goods - An Empirical Analysis of Trade Patterns and Adverse Selection,MIS Quarterly,"Ghose, Anindya",,,,https://dblp.org/rec/journals/misq/Ghose09
D_000764,000764,dblp,http://misq.org/the-role-of-service-level-agreements-in-relational-management-of-information-technology-outsourcing-an-empirical-study.html,1,33,2009,,article,The Role of Service Level Agreements in Relational Management of Information Technology Outsourcing - An Empirical Study,MIS Quarterly,"Goo, Jahyun and Kishore, Rajiv and Rao, H. Raghav and Nam, Kichan",,,,https://dblp.org/rec/journals/misq/GooKRN09
D_000765,000765,dblp,http://misq.org/selective-status-reporting-in-information-systems-projects-a-dyadic-level-investigation.html,4,33,2009,,article,Selective Status Reporting in Information Systems Projects - A Dyadic-Level Investigation,MIS Quarterly,"Iacovou, Charalambos L. and Thompson, Ronald L. and Smith, H. Jeff",,,,https://dblp.org/rec/journals/misq/IacovouTS09
D_000766,000766,dblp,http://misq.org/power-and-concession-in-computer-mediated-negotiations-an-examination-of-first-offers.html,1,33,2009,,article,Power and Concession in Computer-Mediated Negotiations - An Examination of First Offers,MIS Quarterly,"Johnson, Norman A. and Cooper, Randolph B.",,,,https://dblp.org/rec/journals/misq/JohnsonC09
D_000767,000767,dblp,http://misq.org/the-shoemaker-s-children-using-wikis-for-information-systems-teaching-research-and-publication.html,1,33,2009,,article,"The Shoemaker's Children - Using Wikis for Information Systems Teaching, Research, and Publication",MIS Quarterly,"Kane, Gerald C. and Fichman, Robert G.",,,,https://dblp.org/rec/journals/misq/KaneF09
D_000768,000768,dblp,http://misq.org/out-of-dedication-or-constraint-a-dual-model-of-post-adoption-phenomena-and-its-empirical-test-in-the-context-of-online-services.html,1,33,2009,,article,Out of Dedication or Constraint? A Dual Model of Post-Adoption Phenomena and its Empirical Test in the Context of Online Services,MIS Quarterly,"Kim, Sung S. and Son, Jai-Yeol",,,,https://dblp.org/rec/journals/misq/KimS09
D_000769,000769,dblp,http://misq.org/resolving-difference-score-issues-in-information-systems-research.html,4,33,2009,,article,Resolving Difference Score Issues in Information Systems Research,MIS Quarterly,"Klein, Gary and Jiang, James J. and Cheney, Paul H.",,,,https://dblp.org/rec/journals/misq/KleinJC09
D_000770,000770,dblp,http://misq.org/interfirm-strategic-information-flows-in-logistics-supply-chain-relationships.html,4,33,2009,,article,Interfirm Strategic Information Flows in Logistics Supply Chain Relationships,MIS Quarterly,"Klein, Richard and Rai, Arun",,,,https://dblp.org/rec/journals/misq/KleinR09
D_000771,000771,dblp,http://misq.org/information-systems-theorizing-based-on-evolutionary-psychology-an-interdisciplinary-review-and-theory-integration-framework.html,2,33,2009,,article,Information Systems Theorizing Based on Evolutionary Psychology - An Interdisciplinary Review and Theory Integration Framework,MIS Quarterly,"Kock, Ned",,,,https://dblp.org/rec/journals/misq/Kock09
D_000772,000772,dblp,http://misq.org/a-scientific-basis-for-rigor-in-information-systems-research.html,2,33,2009,,article,A Scientific Basis for Rigor in Information Systems Research,MIS Quarterly,"Lee, Allen S. and Hubona, Geoffrey S.",,,,https://dblp.org/rec/journals/misq/LeeH09
D_000773,000773,dblp,http://misq.org/avoidance-of-information-technology-threats-a-theoretical-perspective.html,1,33,2009,,article,Avoidance of Information Technology Threats - A Theoretical Perspective,MIS Quarterly,"Liang, Huigang and Xue, Yajiong",,,,https://dblp.org/rec/journals/misq/LiangX09
D_000774,000774,dblp,http://misq.org/competing-with-free-the-impact-of-movie-broadcasts-on-dvd-sales-and-internet-piracy.html,2,33,2009,,article,Competing with Free - The Impact of Movie Broadcasts on DVD Sales and Internet Piracy,MIS Quarterly,"Smith, Michael D. and Telang, Rahul",,,,https://dblp.org/rec/journals/misq/SmithT09
D_000775,000775,dblp,http://misq.org/model-of-acceptance-with-peer-support-a-social-network-perspective-to-understand-employees-system-use.html,2,33,2009,,article,Model of Acceptance with Peer Support - A Social Network Perspective to Understand Employees' System Use,MIS Quarterly,"Sykes, Tracy Ann and Venkatesh, Viswanath and Gosain, Sanjay",,,,https://dblp.org/rec/journals/misq/SykesVG09
D_000776,000776,dblp,http://misq.org/nonlinearities-between-attitude-and-subjective-norms-in-information-technology-acceptance-a-negative-synergy.html,4,33,2009,,article,Nonlinearities Between Attitude and Subjective Norms in Information Technology Acceptance - A Negative Synergy?,MIS Quarterly,"Titah, Ryad and Barki, Henri",,,,https://dblp.org/rec/journals/misq/TitahB09
D_000777,000777,dblp,http://misq.org/interactive-decision-aids-for-consumer-decision-making-in-e-commerce-the-influence-of-perceived-strategy-restrictiveness.html,2,33,2009,,article,Interactive Decision Aids for Consumer Decision Making in E-Commerce - The Influence of Perceived Strategy Restrictiveness,MIS Quarterly,"Wang, Weiquan and Benbasat, Izak",,,,https://dblp.org/rec/journals/misq/WangB09
D_000778,000778,dblp,http://misq.org/community-learning-in-information-technology-innovation.html,4,33,2009,,article,Community Learning in Information Technology Innovation,MIS Quarterly,"Wang, Ping and Ramiller, Neil C.",,,,https://dblp.org/rec/journals/misq/WangR09
D_000779,000779,dblp,http://misq.org/using-pls-path-modeling-for-assessing-hierarchial-construct-models-guidelines-and-impirical-illustration.html,1,33,2009,,article,Using PLS Path Modeling for Assessing Hierarchial Construct Models - Guidelines and Impirical Illustration,MIS Quarterly,"Wetzels, Martin and Odekerken-Schröder, Gaby and van Oppen, Claudia",,,,https://dblp.org/rec/journals/misq/WetzelsOO09
D_000780,000780,dblp,http://misq.org/a-meta-analysis-of-the-role-of-environment-based-voluntariness-in-information-technology-acceptance.html,2,33,2009,,article,A Meta-Analysis of the Role of Environment-Based Voluntariness in Information Technology Acceptance,MIS Quarterly,"Wu, Jiming and Lederer, Albert L.",,,,https://dblp.org/rec/journals/misq/WuL09
D_000781,000781,dblp,http://misq.org/information-systems-strategy-reconceptualization-measurement-and-implications.html,2,34,2010,,article,"Information Systems Strategy - Reconceptualization, Measurement, and Implications",MIS Quarterly,"Chen, Daniel Q. and Mocker, Martin and Preston, David S. and Teubner, Alexander",,,,https://dblp.org/rec/journals/misq/ChenMPT10
D_000782,000782,dblp,http://misq.org/detecting-fake-websites-the-contribution-of-statistical-learning-theory.html,3,34,2010,,article,Detecting Fake Websites - The Contribution of Statistical Learning Theory,MIS Quarterly,"Abbasi, Ahmed and Zhang, Zhu and Zimbra, David and Chen, Hsinchun and Nunamaker Jr., Jay F.",,,,https://dblp.org/rec/journals/misq/AbbasiZZCN10
D_000783,000783,dblp,http://misq.org/practicing-safe-computing-a-multimedia-empirical-examination-of-home-computer-user-security-behavioral-intentions.html,3,34,2010,,article,Practicing Safe Computing - A Multimedia Empirical Examination of Home Computer User Security Behavioral Intentions,MIS Quarterly,"Anderson, Catherine L. and Agarwal, Ritu",,,,https://dblp.org/rec/journals/misq/AndersonA10
D_000784,000784,dblp,http://misq.org/the-other-side-of-acceptance-studying-the-direct-and-indirect-effects-of-emotions-on-information-technology-use.html,4,34,2010,,article,The Other Side of Acceptance - Studying the Direct and Indirect Effects of Emotions on Information Technology Use,MIS Quarterly,"Beaudry, Anne and Pinsonneault, Alain",,,,https://dblp.org/rec/journals/misq/BeaudryP10
D_000785,000785,dblp,http://misq.org/information-security-policy-compliance-an-empirical-study-of-rationality-based-beliefs-and-information-security-awareness.html,3,34,2010,,article,Information Security Policy Compliance - An Empirical Study of Rationality-Based Beliefs and Information Security Awareness,MIS Quarterly,"Bulgurcu, Burcu and Cavusoglu, Hasan and Benbasat, Izak",,,,https://dblp.org/rec/journals/misq/BulgurcuCB10
D_000786,000786,dblp,http://misq.org/the-impact-of-information-technology-and-transactive-memory-systems-on-knowledge-sharing-application-and-team-performance-a-field-study.html,4,34,2010,,article,"The Impact of Information Technology and Transactive Memory Systems on Knowledge Sharing, Application, and Team Performance - A Field Study",MIS Quarterly,"Choi, Sue Young and Lee, Heeseok and Yoo, Youngjin",,,,https://dblp.org/rec/journals/misq/ChoiLY10
D_000787,000787,dblp,http://misq.org/affect-in-web-interfaces-a-study-of-the-impacts-of-web-page-visual-complexity-and-order.html,4,34,2010,,article,Affect in Web Interfaces - A Study of the Impacts of Web Page Visual Complexity and Order,MIS Quarterly,"Deng, Liqiong and Poole, Marshall Scott",,,,https://dblp.org/rec/journals/misq/DengP10
D_000788,000788,dblp,http://misq.org/what-does-the-brain-tell-us-about-trust-and-distrust-evidence-from-a-functional-neuroimaging-study.html,2,34,2010,,article,What Does the Brain Tell Us About Trust and Distrust? Evidence from a Functional Neuroimaging Study,MIS Quarterly,"Dimoka, Angelika",,,,https://dblp.org/rec/journals/misq/Dimoka10
D_000789,000789,dblp,http://misq.org/brand-positioning-strategy-using-search-engine-marketing.html,2,34,2010,,article,Brand Positioning Strategy Using Search Engine Marketing,MIS Quarterly,"Dou, Wenyu and Lim, Kai H. and Su, Chenting and Zhou, Nan and Cui, Nan",,,,https://dblp.org/rec/journals/misq/DouLSZC10
D_000790,000790,dblp,http://misq.org/the-impact-of-malicious-agents-on-the-enterprise-software-industry.html,3,34,2010,,article,The Impact of Malicious Agents on the Enterprise Software Industry,MIS Quarterly,"Galbreth, Michael R. and Shor, Mikhael",,,,https://dblp.org/rec/journals/misq/GalbrethS10
D_000791,000791,dblp,http://misq.org/market-value-of-voluntary-disclosures-concerning-information-security.html,3,34,2010,,article,Market Value of Voluntary Disclosures Concerning Information Security,MIS Quarterly,"Gordon, Lawrence A. and Loeb, Martin P. and Sohail, Tashfeen",,,,https://dblp.org/rec/journals/misq/GordonLS10
D_000792,000792,dblp,http://misq.org/fear-appeals-and-information-security-behaviors-an-empirical-study.html,3,34,2010,,article,Fear Appeals and Information Security Behaviors - An Empirical Study,MIS Quarterly,"Johnston, Allen C. and Warkentin, Merrill",,,,https://dblp.org/rec/journals/misq/JohnstonW10
D_000793,000793,dblp,http://misq.org/investigating-two-contradictory-views-of-formative-measurement-in-information-systems-research.html,2,34,2010,,article,Investigating Two Contradictory Views of Formative Measurement in Information Systems Research,MIS Quarterly,"Kim, Gimun and Shin, Bongsik and Grover, Varun",,,,https://dblp.org/rec/journals/misq/KimSG10
D_000794,000794,dblp,http://misq.org/toward-agile-an-integrated-analysis-of-quantitative-and-qualitative-field-data.html,1,34,2010,,article,Toward Agile - An Integrated Analysis of Quantitative and Qualitative Field Data,MIS Quarterly,"Lee, Gwanhoo and Xia, Weidong",,,,https://dblp.org/rec/journals/misq/LeeX10
